LinkIndec;Provincia;Partido;Localidad;Velocidad;Accesos;Rango_Velocidad
6028010;BUENOS AIRES;Almirante Brown;Glew;301,0;8;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Glew;302,0;307;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Glew;400,0;50;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Glew;499,0;6;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Glew;500,0;400;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Glew;600,0;1;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Glew;700,0;34;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Glew;800,0;236;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Glew;940,0;792;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Glew;999,0;348;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Glew;1000,0;586;>1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Glew;226,5;16;100–300 Mbps
6028010;BUENOS AIRES;Almirante Brown;Jose Mármol;8,0;3;0–10 Mbps
6028010;BUENOS AIRES;Almirante Brown;Jose Mármol;10,0;6;10–30 Mbps
6028010;BUENOS AIRES;Almirante Brown;Jose Mármol;15,0;1;10–30 Mbps
6028010;BUENOS AIRES;Almirante Brown;Jose Mármol;3,5;2;0–10 Mbps
6028010;BUENOS AIRES;Almirante Brown;Jose Mármol;46,0;4;30–50 Mbps
6028010;BUENOS AIRES;Almirante Brown;Jose Mármol;50,0;146;50–100 Mbps
6028010;BUENOS AIRES;Almirante Brown;Jose Mármol;99,0;156;50–100 Mbps
6028010;BUENOS AIRES;Almirante Brown;Jose Mármol;100,0;1;100–300 Mbps
6028010;BUENOS AIRES;Almirante Brown;Jose Mármol;101,0;18;100–300 Mbps
6028010;BUENOS AIRES;Almirante Brown;Jose Mármol;200,0;15;100–300 Mbps
6028010;BUENOS AIRES;Almirante Brown;Jose Mármol;300,0;2;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Jose Mármol;302,0;5;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Jose Mármol;400,0;6;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Jose Mármol;499,0;3;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Jose Mármol;500,0;153;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Jose Mármol;600,0;154;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Jose Mármol;700,0;2;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Jose Mármol;800,0;33;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Jose Mármol;940,0;89;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Jose Mármol;999,0;227;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Jose Mármol;1000,0;401;>1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Jose Mármol;226,5;2;100–300 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;0,0;2;0–10 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;1,0;1;0–10 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;3,0;4;0–10 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;0,5;1;0–10 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;6,0;4;0–10 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;10,0;7;10–30 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;15,0;1;10–30 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;30,0;2;30–50 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;3,5;1;0–10 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;45,0;2;30–50 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;46,0;34;30–50 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;50,0;289;50–100 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;0,75;1;0–10 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;99,0;246;50–100 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;100,0;2;100–300 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;101,0;124;100–300 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;200,0;55;100–300 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;300,0;7;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;301,0;6;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;302,0;151;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;400,0;47;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;499,0;5;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;500,0;303;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;600,0;748;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;700,0;15;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;800,0;147;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;940,0;505;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;999,0;330;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;1000,0;485;>1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Longchamps;226,5;16;100–300 Mbps
6028010;BUENOS AIRES;Almirante Brown;Malvinas Argentinas;0,0;1;0–10 Mbps
6028010;BUENOS AIRES;Almirante Brown;Malvinas Argentinas;1,0;2;0–10 Mbps
6028010;BUENOS AIRES;Almirante Brown;Malvinas Argentinas;5,0;1;0–10 Mbps
6028010;BUENOS AIRES;Almirante Brown;Malvinas Argentinas;10,0;4;10–30 Mbps
6028010;BUENOS AIRES;Almirante Brown;Malvinas Argentinas;20,0;2;10–30 Mbps
6028010;BUENOS AIRES;Almirante Brown;Malvinas Argentinas;30,0;4;30–50 Mbps
6028010;BUENOS AIRES;Almirante Brown;Malvinas Argentinas;50,0;42;50–100 Mbps
6028010;BUENOS AIRES;Almirante Brown;Malvinas Argentinas;99,0;93;50–100 Mbps
6028010;BUENOS AIRES;Almirante Brown;Malvinas Argentinas;100,0;643;100–300 Mbps
6028010;BUENOS AIRES;Almirante Brown;Malvinas Argentinas;200,0;13;100–300 Mbps
6028010;BUENOS AIRES;Almirante Brown;Malvinas Argentinas;300,0;1;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Malvinas Argentinas;400,0;6;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Malvinas Argentinas;499,0;3;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Malvinas Argentinas;500,0;117;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Malvinas Argentinas;600,0;193;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Malvinas Argentinas;700,0;6;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Malvinas Argentinas;800,0;28;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Malvinas Argentinas;940,0;142;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Malvinas Argentinas;999,0;199;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Malvinas Argentinas;1000,0;323;>1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Malvinas Argentinas;226,5;5;100–300 Mbps
6028010;BUENOS AIRES;Almirante Brown;Ministro Rivadavia;3,0;2;0–10 Mbps
6028010;BUENOS AIRES;Almirante Brown;Ministro Rivadavia;10,0;1;10–30 Mbps
6028010;BUENOS AIRES;Almirante Brown;Ministro Rivadavia;45,0;1;30–50 Mbps
6028010;BUENOS AIRES;Almirante Brown;Ministro Rivadavia;46,0;15;30–50 Mbps
6028010;BUENOS AIRES;Almirante Brown;Ministro Rivadavia;50,0;71;50–100 Mbps
6028010;BUENOS AIRES;Almirante Brown;Ministro Rivadavia;99,0;100;50–100 Mbps
6028010;BUENOS AIRES;Almirante Brown;Ministro Rivadavia;100,0;933;100–300 Mbps
6028010;BUENOS AIRES;Almirante Brown;Ministro Rivadavia;101,0;25;100–300 Mbps
6028010;BUENOS AIRES;Almirante Brown;Ministro Rivadavia;200,0;16;100–300 Mbps
6028010;BUENOS AIRES;Almirante Brown;Ministro Rivadavia;300,0;3;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Ministro Rivadavia;301,0;1;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Ministro Rivadavia;302,0;68;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Ministro Rivadavia;400,0;19;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Ministro Rivadavia;499,0;2;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Ministro Rivadavia;500,0;137;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Ministro Rivadavia;600,0;359;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Ministro Rivadavia;700,0;15;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Ministro Rivadavia;800,0;68;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Ministro Rivadavia;940,0;237;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Ministro Rivadavia;999,0;189;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Ministro Rivadavia;1000,0;219;>1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Ministro Rivadavia;226,5;19;100–300 Mbps
6028010;BUENOS AIRES;Almirante Brown;Rafael Calzada;0,0;1;0–10 Mbps
6028010;BUENOS AIRES;Almirante Brown;Rafael Calzada;1,0;2;0–10 Mbps
6028010;BUENOS AIRES;Almirante Brown;Rafael Calzada;3,0;3;0–10 Mbps
6028010;BUENOS AIRES;Almirante Brown;Rafael Calzada;4,0;339;0–10 Mbps
6028010;BUENOS AIRES;Almirante Brown;Rafael Calzada;10,0;7;10–30 Mbps
6028010;BUENOS AIRES;Almirante Brown;Rafael Calzada;30,0;2;30–50 Mbps
6028010;BUENOS AIRES;Almirante Brown;Rafael Calzada;46,0;59;30–50 Mbps
6028010;BUENOS AIRES;Almirante Brown;Rafael Calzada;50,0;265;50–100 Mbps
6028010;BUENOS AIRES;Almirante Brown;Rafael Calzada;0,75;2;0–10 Mbps
6028010;BUENOS AIRES;Almirante Brown;Rafael Calzada;99,0;340;50–100 Mbps
6028010;BUENOS AIRES;Almirante Brown;Rafael Calzada;100,0;2;100–300 Mbps
6028010;BUENOS AIRES;Almirante Brown;Rafael Calzada;101,0;150;100–300 Mbps
6028010;BUENOS AIRES;Almirante Brown;Rafael Calzada;200,0;46;100–300 Mbps
6028010;BUENOS AIRES;Almirante Brown;Rafael Calzada;300,0;8;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Rafael Calzada;301,0;2;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Rafael Calzada;302,0;246;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Rafael Calzada;400,0;60;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Rafael Calzada;499,0;6;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Rafael Calzada;500,0;297;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Rafael Calzada;600,0;756;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Rafael Calzada;700,0;20;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Rafael Calzada;800,0;181;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Rafael Calzada;940,0;507;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Rafael Calzada;999,0;426;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Rafael Calzada;1000,0;670;>1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;Rafael Calzada;226,5;3;100–300 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Francisco Solano;0,0;1;0–10 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Francisco Solano;1,0;1;0–10 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Francisco Solano;0,5;1;0–10 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Francisco Solano;6,0;10;0–10 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Francisco Solano;10,0;1;10–30 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Francisco Solano;30,0;1;30–50 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Francisco Solano;45,0;1;30–50 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Francisco Solano;46,0;13;30–50 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Francisco Solano;50,0;78;50–100 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Francisco Solano;99,0;92;50–100 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Francisco Solano;100,0;1;100–300 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Francisco Solano;101,0;34;100–300 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Francisco Solano;200,0;26;100–300 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Francisco Solano;300,0;3;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Francisco Solano;301,0;1;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Francisco Solano;302,0;80;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Francisco Solano;400,0;40;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Francisco Solano;499,0;3;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Francisco Solano;500,0;194;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Francisco Solano;600,0;545;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Francisco Solano;700,0;11;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Francisco Solano;800,0;80;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Francisco Solano;940,0;315;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Francisco Solano;999,0;229;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Francisco Solano;1000,0;293;>1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Francisco Solano;226,5;1;100–300 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Jose;0,5;3;0–10 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Jose;10,0;1;10–30 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Jose;30,0;2;30–50 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Jose;50,0;32;50–100 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Jose;0,75;1;0–10 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Jose;99,0;237;50–100 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Jose;100,0;516;100–300 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Jose;200,0;7;100–300 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Jose;300,0;1;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Jose;400,0;5;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Jose;499,0;6;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Jose;500,0;70;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Jose;600,0;200;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Jose;700,0;7;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Jose;800,0;23;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Jose;940,0;114;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Jose;999,0;415;300–1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Jose;1000,0;517;>1000 Mbps
6028010;BUENOS AIRES;Almirante Brown;San Jose;226,5;5;100–300 Mbps
0;BUENOS AIRES;AMBA;Otros;1,0;0;0–10 Mbps
0;BUENOS AIRES;AMBA;Otros;0,5;13;0–10 Mbps
0;BUENOS AIRES;AMBA;Otros;15,0;0;10–30 Mbps
6077010;BUENOS AIRES;Arrecifes;Arrecifes;0,0;194;0–10 Mbps
6077010;BUENOS AIRES;Arrecifes;Arrecifes;1,0;140;0–10 Mbps
6077010;BUENOS AIRES;Arrecifes;Arrecifes;2,0;275;0–10 Mbps
6077010;BUENOS AIRES;Arrecifes;Arrecifes;3,0;494;0–10 Mbps
6077010;BUENOS AIRES;Arrecifes;Arrecifes;4,0;244;0–10 Mbps
6077010;BUENOS AIRES;Arrecifes;Arrecifes;0,5;1;0–10 Mbps
6077010;BUENOS AIRES;Arrecifes;Arrecifes;5,0;2;0–10 Mbps
6077010;BUENOS AIRES;Arrecifes;Arrecifes;6,0;187;0–10 Mbps
6077010;BUENOS AIRES;Arrecifes;Arrecifes;9,0;1;0–10 Mbps
6077010;BUENOS AIRES;Arrecifes;Arrecifes;10,0;201;10–30 Mbps
6077010;BUENOS AIRES;Arrecifes;Arrecifes;12,0;5;10–30 Mbps
6077010;BUENOS AIRES;Arrecifes;Arrecifes;15,0;320;10–30 Mbps
6077010;BUENOS AIRES;Arrecifes;Arrecifes;20,0;4;10–30 Mbps
6077010;BUENOS AIRES;Arrecifes;Arrecifes;30,0;1;30–50 Mbps
6077010;BUENOS AIRES;Arrecifes;Arrecifes;50,0;2;50–100 Mbps
6077010;BUENOS AIRES;Arrecifes;Arrecifes;100,0;1;100–300 Mbps
6077010;BUENOS AIRES;Arrecifes;Arrecifes;300,0;445;300–1000 Mbps
6077010;BUENOS AIRES;Arrecifes;Arrecifes;500,0;19;300–1000 Mbps
6077010;BUENOS AIRES;Arrecifes;Arrecifes;1000,0;6;>1000 Mbps
6077010;BUENOS AIRES;Arrecifes;Arrecifes;226,5;73;100–300 Mbps
6077020;BUENOS AIRES;Arrecifes;Todd;20,0;164;10–30 Mbps
6077020;BUENOS AIRES;Arrecifes;Todd;50,0;146;50–100 Mbps
6077020;BUENOS AIRES;Arrecifes;Todd;100,0;43;100–300 Mbps
6077020;BUENOS AIRES;Arrecifes;Todd;226,5;4;100–300 Mbps
6077030;BUENOS AIRES;Arrecifes;Viña;3,0;75;0–10 Mbps
6077030;BUENOS AIRES;Arrecifes;Viña;226,5;8;100–300 Mbps
6035010;BUENOS AIRES;Avellaneda;Area Reserva Cinturón Ecológico;226,5;25;100–300 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;0,0;32;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;1,0;30;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;2,0;1;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;3,0;21;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;0,5;1;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;5,0;4;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;6,0;24;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;8,0;18;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;10,0;58;10–30 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;15,0;43;10–30 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;19,0;1;10–30 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;20,0;57;10–30 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;30,0;84;30–50 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;3,5;19;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;46,0;10;30–50 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;50,0;2;50–100 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;0,51;5;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;0,75;4;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;99,0;149;50–100 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;100,0;4;100–300 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;101,0;71;100–300 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;200,0;28;100–300 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;300,0;6;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;301,0;1;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;302,0;87;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;400,0;82;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;499,0;1;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;500,0;521;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;600,0;555;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;700,0;6;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;800,0;64;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;940,0;326;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;999,0;92;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;1000,0;330;>1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Avellaneda;226,5;31;100–300 Mbps
6035010;BUENOS AIRES;Avellaneda;Crucesita;1,0;1;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Crucesita;8,0;3;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Crucesita;10,0;4;10–30 Mbps
6035010;BUENOS AIRES;Avellaneda;Crucesita;15,0;1;10–30 Mbps
6035010;BUENOS AIRES;Avellaneda;Crucesita;20,0;2;10–30 Mbps
6035010;BUENOS AIRES;Avellaneda;Crucesita;30,0;9;30–50 Mbps
6035010;BUENOS AIRES;Avellaneda;Crucesita;3,5;6;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Crucesita;50,0;1;50–100 Mbps
6035010;BUENOS AIRES;Avellaneda;Crucesita;0,75;1;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Crucesita;99,0;83;50–100 Mbps
6035010;BUENOS AIRES;Avellaneda;Crucesita;100,0;2;100–300 Mbps
6035010;BUENOS AIRES;Avellaneda;Crucesita;300,0;2;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Crucesita;499,0;1;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Crucesita;500,0;180;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Crucesita;600,0;120;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Crucesita;999,0;74;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Crucesita;1000,0;214;>1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Crucesita;226,5;10;100–300 Mbps
6035010;BUENOS AIRES;Avellaneda;Dock Sud;0,0;3;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Dock Sud;1,0;3;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Dock Sud;0,5;1;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Dock Sud;8,0;1;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Dock Sud;10,0;2;10–30 Mbps
6035010;BUENOS AIRES;Avellaneda;Dock Sud;24,0;23;10–30 Mbps
6035010;BUENOS AIRES;Avellaneda;Dock Sud;30,0;3;30–50 Mbps
6035010;BUENOS AIRES;Avellaneda;Dock Sud;50,0;1;50–100 Mbps
6035010;BUENOS AIRES;Avellaneda;Dock Sud;0,75;5;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Dock Sud;99,0;27;50–100 Mbps
6035010;BUENOS AIRES;Avellaneda;Dock Sud;100,0;500;100–300 Mbps
6035010;BUENOS AIRES;Avellaneda;Dock Sud;300,0;335;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Dock Sud;499,0;463;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Dock Sud;500,0;9;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Dock Sud;600,0;52;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Dock Sud;999,0;24;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Dock Sud;1000,0;40;>1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Dock Sud;226,5;51;100–300 Mbps
6035010;BUENOS AIRES;Avellaneda;Gerli;1,0;2;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Gerli;0,5;1;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Gerli;10,0;5;10–30 Mbps
6035010;BUENOS AIRES;Avellaneda;Gerli;20,0;4;10–30 Mbps
6035010;BUENOS AIRES;Avellaneda;Gerli;30,0;2;30–50 Mbps
6035010;BUENOS AIRES;Avellaneda;Gerli;3,5;1;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Gerli;50,0;2;50–100 Mbps
6035010;BUENOS AIRES;Avellaneda;Gerli;0,75;2;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Gerli;99,0;132;50–100 Mbps
6035010;BUENOS AIRES;Avellaneda;Gerli;100,0;2;100–300 Mbps
6035010;BUENOS AIRES;Avellaneda;Gerli;300,0;2;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Gerli;499,0;2;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Gerli;500,0;160;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Gerli;600,0;130;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Gerli;999,0;127;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Gerli;1000,0;242;>1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Gerli;226,5;15;100–300 Mbps
6035010;BUENOS AIRES;Avellaneda;Pineyro;0,0;1;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Pineyro;1,0;5;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Pineyro;2,0;1;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Pineyro;0,5;4;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Pineyro;5,0;1;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Pineyro;8,0;2;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Pineyro;10,0;8;10–30 Mbps
6035010;BUENOS AIRES;Avellaneda;Pineyro;20,0;3;10–30 Mbps
6035010;BUENOS AIRES;Avellaneda;Pineyro;30,0;10;30–50 Mbps
6035010;BUENOS AIRES;Avellaneda;Pineyro;3,5;4;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Pineyro;50,0;1;50–100 Mbps
6035010;BUENOS AIRES;Avellaneda;Pineyro;0,75;2;0–10 Mbps
6035010;BUENOS AIRES;Avellaneda;Pineyro;99,0;124;50–100 Mbps
6035010;BUENOS AIRES;Avellaneda;Pineyro;100,0;1;100–300 Mbps
6035010;BUENOS AIRES;Avellaneda;Pineyro;300,0;2;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Pineyro;499,0;1;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Pineyro;500,0;159;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Pineyro;600,0;89;300–1000 Mbps
6035010;BUENOS AIRES;Avellaneda;Pineyro;999,0;97;300–1000 Mbps
