489;Formosa;Formosa;2019-T1;2019;1;45211;0;45211;29.68;7.55;22570;7878;940;13761;62;45211;1110;3023;23085;5301;9027;2099;1654;0;45299;9.83
490;Jujuy;Jujuy;2019-T1;2019;1;90146;10;90147;46.41;11.87;33248;12484;153;640;43622;90147;27;2817;30727;7811;4021;30;1141;37162;83736;8.56
491;La Pampa;La Pampa;2019-T1;2019;1;88892;2680;89160;76.35;25.16;18832;57373;2891;9023;1041;89160;236;8327;70538;4466;1061;1354;405;698;87085;5.06
492;La Rioja;La Rioja;2019-T1;2019;1;51638;180;51656;50.18;13.36;16367;34984;12;252;41;51656;9;1169;40285;4088;5216;17;869;0;51653;7.09
493;Mendoza;Mendoza;2019-T1;2019;1;204976;1322;206298;37.66;10.51;148524;40205;5662;10363;1544;206298;20;1786;205383;2837;5702;111;140;0;215979;5.74
494;Misiones;Misiones;2019-T1;2019;1;122720;0;122720;36.26;9.88;54898;59214;465;426;7717;122720;47;5946;45266;25890;19111;16552;5167;7654;125633;12.51
495;Neuquén;Neuquén;2019-T1;2019;1;112321;2056;114377;58.88;17.53;40747;55634;3114;12510;2372;114377;1328;3055;52360;1781;21452;17135;11026;6105;114242;15.88
496;Río Negro;Río Negro;2019-T1;2019;1;120173;9150;121088;53.57;16.48;68377;34124;3994;9736;4857;121088;384;1583;84845;2037;13615;9567;5076;3719;120826;10.49
497;Salta;Salta;2019-T1;2019;1;136019;10;136020;40.10;9.71;74426;57933;647;1135;1879;136020;49;4232;59244;36473;22910;10861;2242;1;136012;10.38
498;San Juan;San Juan;2019-T1;2019;1;61881;5640;62445;31.83;8.11;51660;5838;808;2932;1207;62445;22;229;62380;266;520;3;2;560;63982;5.84
499;San Luis;San Luis;2019-T1;2019;1;96044;2910;96335;67.34;19.27;11108;7784;378;53097;23968;96335;57;120;21380;53214;345;6;2;23577;98701;8.71
500;Santa Cruz;Santa Cruz;2019-T1;2019;1;24580;3250;24905;23.67;7.04;10659;4615;382;6514;2735;24905;25;128;21990;2731;702;26;4;0;25606;5.78
501;Santa Fe;Santa Fe;2019-T1;2019;1;736851;2270;737078;66.97;21.06;340038;340344;15621;23215;17860;737078;333;29350;296798;122959;153212;74575;36502;18591;732320;12.99
502;Santiago Del Estero;Santiago Del Estero;2019-T1;2019;1;89851;20;89853;37.52;9.31;25337;61547;23;2847;99;89853;39;3372;62895;20691;3959;85;494;0;91535;6.42
503;Tierra Del Fuego;Tierra Del Fuego;2019-T1;2019;1;45903;5440;46447;93.38;27.68;19789;23549;1623;0;1486;46447;6;131;38851;3623;641;80;29;0;43361;6.34
504;Tucumán;Tucumán;2019-T1;2019;1;171970;320;172002;41.63;10.31;159215;11670;118;678;321;172002;16;5188;82240;42877;26210;847;14839;0;172217;16.57
505;Buenos Aires;Buenos Aires;2019-T2;2019;2;3845594;10104;3855698;67.85;22.22;1284658;2079900;382971;75240;32929;3855698;199768;46852;1436259;217785;438663;502275;985767;43438;3870807;22.48
506;CABA;CABA;2019-T2;2019;2;1412177;3443;1415620;110.55;46.09;309937;1061358;36082;3962;4281;1415620;74;1027;281370;124087;239691;296155;475991;0;1418395;30.35
507;Catamarca;Catamarca;2019-T2;2019;2;33626;90;33635;32.13;8.17;25682;5543;13;146;2251;33635;34;43;16631;8670;6049;34;10;2151;33622;8.81
508;Chaco;Chaco;2019-T2;2019;2;108721;130;108734;34.14;9.13;50765;47448;4203;4727;1591;108734;69;1383;38488;26431;16789;15348;9904;1492;109904;16.01
509;Chubut;Chubut;2019-T2;2019;2;86038;1518;87556;46.99;14.40;37313;26338;1917;14443;7545;87556;66;3952;69032;10049;1495;74;165;4500;89333;6.05
510;Córdoba;Córdoba;2019-T2;2019;2;775023;1050;775128;68.07;20.84;314768;388254;23023;33847;15236;775128;81;8165;248427;100512;157458;170159;76053;8938;769793;18.43
511;Corrientes;Corrientes;2019-T2;2019;2;111539;100;111549;38.16;10.05;53835;47431;1701;2444;6138;111549;10;3012;40424;27774;13114;11928;7119;6080;109461;13.83
512;Entre Ríos;Entre Ríos;2019-T2;2019;2;235780;440;235824;57.48;17.19;97081;91081;12764;17369;17529;235824;18;5905;100687;52316;23196;24221;10664;17206;234213;12.19
513;Formosa;Formosa;2019-T2;2019;2;46438;0;46438;30.42;7.74;21916;8686;1382;14292;162;46438;1110;349;26512;5399;8384;2639;2258;100;46751;10.84
514;Jujuy;Jujuy;2019-T2;2019;2;86706;10;86707;44.51;11.38;33022;30742;274;812;21857;86707;27;940;26233;8441;26700;27;2600;21765;86733;12.07
515;La Pampa;La Pampa;2019-T2;2019;2;89937;2680;90205;77.08;25.40;19471;52101;4840;10789;3004;90205;236;3289;75406;5191;1366;1445;629;2661;90223;5.49
516;La Rioja;La Rioja;2019-T2;2019;2;50283;180;50301;48.70;12.97;15014;34984;11;251;41;50301;9;11;39819;4297;4857;13;1298;0;50304;7.89
517;Mendoza;Mendoza;2019-T2;2019;2;222535;1322;223857;40.75;11.37;148673;54027;6865;12748;1544;223857;20;2522;205165;2971;10092;1256;234;0;222260;6.03
518;Misiones;Misiones;2019-T2;2019;2;132878;0;132878;39.15;10.66;55373;64272;543;421;12269;132878;47;2226;45769;27385;15408;18882;8129;12206;130052;14.50
519;Neuquén;Neuquén;2019-T2;2019;2;120954;1999;122953;63.08;18.78;43420;59021;4983;12792;2737;122953;302;3038;61776;4688;17318;21210;14132;422;122886;17.24
520;Río Negro;Río Negro;2019-T2;2019;2;137632;9150;138547;61.09;18.79;67841;36527;4037;10485;19657;138547;384;1354;86366;2201;10291;12407;6907;18519;138429;11.63
521;Salta;Salta;2019-T2;2019;2;142567;10;142568;41.89;10.15;68827;62343;725;1210;9463;142568;49;974;59638;36923;16961;14059;6461;7585;142650;12.55
522;San Juan;San Juan;2019-T2;2019;2;69461;5640;70025;35.60;9.07;51680;7425;1174;2870;6876;70025;22;213;60913;2177;785;7;4;6119;70240;6.12
523;San Luis;San Luis;2019-T2;2019;2;117094;2910;117385;81.79;23.41;11130;10298;347;57242;38368;117385;57;102;16575;4964;467;57236;5;37977;117383;19.88
524;Santa Cruz;Santa Cruz;2019-T2;2019;2;30225;3250;30550;28.85;8.58;10665;10257;379;6514;2735;30550;25;84;24861;3806;1202;28;4;0;30010;6.01
525;Santa Fe;Santa Fe;2019-T2;2019;2;743258;2260;743484;67.42;21.20;325420;355140;18236;21980;22708;743484;321;8427;300124;125176;129741;100131;49865;22323;736108;15.07
526;Santiago Del Estero;Santiago Del Estero;2019-T2;2019;2;126752;20;126754;52.79;13.10;24393;64783;219;2759;34600;126754;39;1832;63268;21362;3741;108;1205;34501;126056;7.10
527;Tierra Del Fuego;Tierra Del Fuego;2019-T2;2019;2;46910;5440;47454;94.80;28.11;19790;25527;651;0;1486;47454;6;123;41824;4241;1573;96;32;0;47895;6.34
528;Tucumán;Tucumán;2019-T2;2019;2;166299;320;166331;40.14;9.94;153121;12089;116;684;321;166331;16;157;78891;44296;24291;628;18394;0;166673;18.53
529;Buenos Aires;Buenos Aires;2019-T3;2019;3;3950114;10119;3960233;69.36;22.76;1277249;2144956;425386;85572;27070;3960233;238920;44648;1432722;222812;260506;483572;1246209;42294;3971683;25.68
530;CABA;CABA;2019-T3;2019;3;1437734;3477;1441211;112.65;46.90;300288;1080973;24900;3895;31155;1441211;104;368;269704;120924;138011;258591;655108;0;1442810;38.71
531;Catamarca;Catamarca;2019-T3;2019;3;32391;90;32400;30.88;7.86;24349;5543;13;244;2251;32400;34;43;14449;9285;6333;72;15;2151;32382;9.29
532;Chaco;Chaco;2019-T3;2019;3;114438;130;114451;35.85;9.58;50416;49156;8063;5224;1592;114451;69;1216;32764;28198;13336;12987;16740;6917;112227;19.99
533;Chubut;Chubut;2019-T3;2019;3;87481;1524;89005;47.57;14.58;37298;27090;1917;15149;7551;89005;74;840;62680;13033;7171;1240;614;4500;90152;6.97
534;Córdoba;Córdoba;2019-T3;2019;3;782946;1070;783053;68.59;21.00;307780;399231;30064;37277;8701;783053;83;5824;240151;106651;118486;146247;157546;7353;782341;23.19
535;Corrientes;Corrientes;2019-T3;2019;3;112749;100;112759;38.49;10.13;53344;50230;1888;2458;4839;112759;10;597;42231;29628;10348;10388;12674;4780;110656;16.70
536;Entre Ríos;Entre Ríos;2019-T3;2019;3;238057;450;238102;57.90;17.31;94947;96305;12888;18530;15432;238102;19;4446;99656;56161;17064;21216;22645;15107;236314;14.70
537;Formosa;Formosa;2019-T3;2019;3;46066;0;46066;30.11;7.66;21777;8359;1476;14292;162;46066;1110;349;24943;6049;7117;2262;4443;100;46373;13.22
538;Jujuy;Jujuy;2019-T3;2019;3;86575;10;86576;44.32;11.33;33110;35742;274;812;16638;86576;27;885;31722;9240;26835;56;3671;16545;88981;11.97
539;La Pampa;La Pampa;2019-T3;2019;3;90559;2690;90828;77.45;25.52;19469;52941;4994;11462;1962;90828;237;3289;75849;5922;1611;1359;941;1618;90826;5.72
540;La Rioja;La Rioja;2019-T3;2019;3;49659;180;49677;47.94;12.76;14390;34984;11;251;41;49677;9;10;38657;4786;4887;22;1307;0;49678;8.00
541;Mendoza;Mendoza;2019-T3;2019;3;223015;1322;224337;40.74;11.37;148640;54312;6865;12975;1545;224337;21;1269;206821;2958;10093;1263;349;0;222774;6.11
542;Misiones;Misiones;2019-T3;2019;3;133883;0;133883;39.33;10.71;54493;65872;829;419;12270;133883;47;1928;43530;29375;11256;16107;16650;12206;131099;17.93
543;Neuquén;Neuquén;2019-T3;2019;3;123435;1986;125421;64.14;19.09;43347;60484;5560;13512;2518;125421;45;2258;62909;4586;9597;16923;28458;122;124898;23.75
544;Río Negro;Río Negro;2019-T3;2019;3;143391;9040;144295;63.42;19.51;67478;37425;9739;10806;18847;144295;47;1234;87435;2348;9779;10176;15505;17719;144243;15.98
545;Salta;Salta;2019-T3;2019;3;151834;10;151835;44.48;10.77;65799;74329;733;1580;9394;151835;49;900;43160;62230;14309;11418;12357;7515;151938;14.75
546;San Juan;San Juan;2019-T3;2019;3;72535;5630;73098;37.06;9.44;51670;7425;1227;7241;5535;73098;22;171;68315;2245;1267;41;128;4779;76968;6.04
547;San Luis;San Luis;2019-T3;2019;3;122409;2910;122700;85.23;24.39;13037;10561;350;62286;36466;122700;57;100;18643;5113;467;62242;5;36075;122702;19.74
548;Santa Cruz;Santa Cruz;2019-T3;2019;3;37642;3280;37970;35.63;10.60;10663;17056;969;6544;2738;37970;28;84;31612;4472;1203;27;4;0;37430;5.02
549;Santa Fe;Santa Fe;2019-T3;2019;3;760706;2280;760934;68.87;21.66;319396;377171;18690;24269;21408;760934;640;8184;242454;193286;107068;84325;97082;19537;752576;18.17
550;Santiago Del Estero;Santiago Del Estero;2019-T3;2019;3;133130;20;133132;55.30;13.73;24556;71198;219;2759;34400;133132;39;1832;35554;55172;3612;86;1836;34501;132632;9.39
551;Tierra Del Fuego;Tierra Del Fuego;2019-T3;2019;3;48043;5440;48587;96.46;28.60;19790;26659;651;0;1487;48587;6;14;32133;4692;1756;82;226;9648;48557;6.69
552;Tucumán;Tucumán;2019-T3;2019;3;164099;320;164131;39.49;9.78;150918;12089;116;684;324;164131;16;110;71043;47693;24354;843;20385;0;164444;19.32
553;Buenos Aires;Buenos Aires;2019-T4;2019;4;3681120;5134;3686254;64.25;21.14;720011;2191672;669194;87111;18266;3686254;33489;27537;1177446;262297;247106;452570;1465133;20676;3686254;30.77
554;CABA;CABA;2019-T4;2019;4;1356695;141;1358105;106.25;44.19;196938;1093143;35534;3914;28576;1358105;307;15;177098;110218;110852;205810;753805;0;1358105;44.20
555;Catamarca;Catamarca;2019-T4;2019;4;38310;10;38311;36.44;9.27;22999;3318;9506;261;2227;38311;63;0;9945;7619;9305;804;7477;3098;38311;24.88
556;Chaco;Chaco;2019-T4;2019;4;117900;30;117903;36.84;9.85;48661;53602;8831;5229;1580;117903;83;0;25899;18959;30902;13516;21556;6988;117903;23.37
557;Chubut;Chubut;2019-T4;2019;4;95292;8100;96102;51.15;15.68;47045;26977;1324;15267;5489;96102;158;4;69405;12945;7615;1240;614;4121;96102;6.99
558;Córdoba;Córdoba;2019-T4;2019;4;806633;550;806688;70.48;21.58;296872;410038;53335;37750;8693;806688;142;0;232781;118232;109330;114111;221742;10350;806688;26.16
559;Corrientes;Corrientes;2019-T4;2019;4;113831;30;113834;38.77;10.21;52525;51845;2002;2458;5004;113834;72;0;35055;20620;27367;9981;15744;4995;113834;19.26
560;Entre Ríos;Entre Ríos;2019-T4;2019;4;239017;130;239030;57.99;17.34;92981;99206;12875;18561;15407;239030;47;0;88203;44511;42962;18976;30153;14178;239030;17.01
561;Formosa;Formosa;2019-T4;2019;4;46711;0;46711;30.47;7.76;21567;8684;1760;14531;169;46711;1127;191;24606;6319;6788;1766;5671;243;46711;14.53
562;Jujuy;Jujuy;2019-T4;2019;4;88881;0;88881;45.38;11.60;32949;37604;873;814;16641;88881;55;0;32920;9632;26764;102;5286;14122;88881;12.96
563;La Pampa;La Pampa;2019-T4;2019;4;90280;1190;90399;76.92;25.34;15457;56854;4942;11341;1805;90399;293;313;76747;6900;1951;1287;1342;1566;90399;6.53
564;La Rioja;La Rioja;2019-T4;2019;4;48999;30;49002;47.14;12.55;13738;34984;0;251;29;49002;21;0;37846;5045;4763;22;1305;0;49002;8.00
565;Mendoza;Mendoza;2019-T4;2019;4;185157;6230;185780;33.65;9.39;96678;49711;24989;13672;730;185780;746;9;145139;12955;15237;2165;2628;6901;185780;7.79
566;Misiones;Misiones;2019-T4;2019;4;135813;0;135813;39.79;10.84;53116;69676;847;441;11733;135813;71;0;39664;20840;27305;15626;20799;11508;135813;20.32
567;Neuquén;Neuquén;2019-T4;2019;4;116069;3760;116445;59.36;17.67;29826;60970;10549;14246;854;116445;218;1;57370;4439;7357;12059;35001;0;116445;26.02
568;Río Negro;Río Negro;2019-T4;2019;4;126636;5040;127140;55.71;17.13;49747;37933;9658;11437;18365;127140;114;0;71847;2797;8558;6968;19837;17019;127140;17.18
569;Salta;Salta;2019-T4;2019;4;172443;20;172445;50.35;12.20;63272;76062;21865;3040;8206;172445;149;1;42159;67656;15369;14170;25821;7120;172445;19.08
570;San Juan;San Juan;2019-T4;2019;4;64715;2590;64974;32.85;8.37;41360;6338;4931;7241;5104;64974;48;1;60626;1594;1292;40;127;1246;64974;6.04
571;San Luis;San Luis;2019-T4;2019;4;108053;1480;108201;74.92;21.44;8569;8027;6;55266;36333;108201;105;0;11901;4164;525;55216;3;36287;108201;20.69
572;Santa Cruz;Santa Cruz;2019-T4;2019;4;39170;2000;39370;36.71;10.92;13264;15899;1036;6800;2371;39370;67;0;32368;4346;2224;7;8;350;39370;5.21
573;Santa Fe;Santa Fe;2019-T4;2019;4;769019;1500;769169;69.48;21.85;312072;382254;27464;26978;20401;769169;698;0;230234;190664;113527;70998;135576;27472;769169;20.55
574;Santiago Del Estero;Santiago Del Estero;2019-T4;2019;4;103587;10;103588;42.92;10.65;24682;71239;200;2810;4657;103588;133;908;34911;56309;3756;105;2449;5017;103588;9.79
575;Tierra Del Fuego;Tierra Del Fuego;2019-T4;2019;4;40101;2910;40392;79.70;23.63;13261;26821;0;0;310;40392;11;0;23593;5050;1848;139;1962;7789;40392;7.27
576;Tucumán;Tucumán;2019-T4;2019;4;198621;230;198644;47.65;11.80;146985;11012;39574;725;348;198644;55;0;54544;52017;28916;6405;56707;0;198644;29.87
577;Buenos Aires;Buenos Aires;2020-T1;2020;1;3702985;5066;3708051;64.33;21.21;673237;2210349;720688;85443;18334;3708051;38215;36802;1122034;236421;247977;205780;1802583;28935;3718747;45.18
578;CABA;CABA;2020-T1;2020;1;1352104;139;1353494;105.98;44.02;184494;1097635;38898;3911;28556;1353494;264;312;169651;102254;89665;85899;906009;0;1354054;58.71
579;Catamarca;Catamarca;2020-T1;2020;1;39634;10;39635;37.62;9.57;21945;3146;12056;261;2227;39635;63;0;8838;7543;9558;408;10299;2151;38860;29.13
580;Chaco;Chaco;2020-T1;2020;1;120274;30;120277;37.48;10.02;46356;54144;11958;6239;1580;120277;308;928;23291;19976;29851;10416;28539;6917;120226;25.94
581;Chubut;Chubut;2020-T1;2020;1;95938;8000;96738;51.27;15.72;45763;27287;1324;16885;5479;96738;158;109;69586;12957;7756;1240;614;4500;96920;7.12
582;Córdoba;Córdoba;2020-T1;2020;1;811044;550;811099;70.69;21.64;286168;406109;68512;41617;8693;811099;142;5128;217229;120188;95827;65733;296875;9802;810924;29.39
583;Corrientes;Corrientes;2020-T1;2020;1;113967;30;113970;38.73;10.20;51126;53231;2172;2437;5004;113970;72;527;33479;21382;26679;7351;19467;4780;113737;20.54
584;Entre Ríos;Entre Ríos;2020-T1;2020;1;231833;130;231846;56.12;16.78;90368;95434;13245;18737;14062;231846;130;4081;72280;47132;41125;11988;39794;13762;230292;19.03
585;Formosa;Formosa;2020-T1;2020;1;46434;0;46434;30.23;7.69;21068;8887;1800;14510;169;46434;1127;342;23761;6500;6564;964;6918;100;46276;15.70
586;Jujuy;Jujuy;2020-T1;2020;1;91665;0;91665;46.67;11.93;32066;38938;3078;942;16641;91665;55;182;33120;9979;26693;166;7349;16545;94089;14.14
587;La Pampa;La Pampa;2020-T1;2020;1;89110;1160;89226;75.77;24.96;8553;53755;13821;11295;1802;89226;293;811;72740;7199;3029;1342;2113;1618;89145;7.29
588;La Rioja;La Rioja;2020-T1;2020;1;48337;30;48340;46.35;12.34;13076;34984;0;251;29;48340;21;1;37209;5158;4640;22;1294;0;48345;7.96
589;Mendoza;Mendoza;2020-T1;2020;1;182837;6150;183452;33.14;9.25;91955;50251;28059;12465;722;183452;58;40;140410;12285;17489;2860;3818;0;176960;8.44
590;Misiones;Misiones;2020-T1;2020;1;133552;0;133552;39.02;10.63;51458;69452;1220;460;10962;133552;71;524;36622;21271;26433;11581;26313;10885;133700;22.15
591;Neuquén;Neuquén;2020-T1;2020;1;121354;3730;121727;61.85;18.41;29305;65951;11031;14711;729;121727;218;327;60152;5257;7123;5399;43738;0;122214;27.77
592;Río Negro;Río Negro;2020-T1;2020;1;125699;5010;126200;55.12;16.95;47756;38479;10381;11222;18362;126200;114;466;69154;2930;7857;3199;25488;17719;126927;19.06
593;Salta;Salta;2020-T1;2020;1;170379;20;170381;49.60;12.01;60426;75593;23025;4125;7212;170381;129;514;38537;63714;17991;8625;34744;6441;170695;21.43
594;San Juan;San Juan;2020-T1;2020;1;63975;2560;64231;32.39;8.25;40092;6448;5508;7082;5101;64231;48;194;59787;1594;1292;40;127;4779;67861;6.04
595;San Luis;San Luis;2020-T1;2020;1;110404;1480;110552;76.31;21.84;8301;7612;5;58301;36333;110552;105;0;11322;4164;525;58258;5;36075;110454;20.99
596;Santa Cruz;Santa Cruz;2020-T1;2020;1;38625;1970;38822;35.97;10.70;12845;15766;1026;6817;2368;38822;67;11;27447;4993;5169;529;119;0;38335;6.42
597;Santa Fe;Santa Fe;2020-T1;2020;1;770981;1370;771118;69.52;21.86;302366;383673;35123;30488;19468;771118;696;2994;217553;196826;104560;48448;173823;17656;762556;22.42
598;Santiago Del Estero;Santiago Del Estero;2020-T1;2020;1;102754;10;102755;42.47;10.54;24695;70424;200;2779;4657;102755;133;1779;33086;56884;3737;135;2799;4501;103054;10.00
599;Tierra Del Fuego;Tierra Del Fuego;2020-T1;2020;1;38505;2890;38794;76.07;22.55;12854;25632;0;0;308;38794;11;1;22976;5024;1834;196;518;7046;37606;7.41
600;Tucumán;Tucumán;2020-T1;2020;1;200045;220;200067;47.85;11.85;143184;10494;44687;1355;347;200067;52;97;49555;50383;31096;1730;67536;0;200449;32.25
601;Buenos Aires;Buenos Aires;2020-T2;2020;2;3772480;5066;3777546;65.22;21.55;661272;2244277;723072;91736;57189;3777546;37542;31606;1129236;241336;233132;188995;1894466;21233;3777546;45.66
602;CABA;CABA;2020-T2;2020;2;1356431;139;1357821;106.41;44.15;178896;1106133;39482;3937;29373;1357821;264;312;166474;94585;79858;80160;935481;687;1357821;60.48
603;Catamarca;Catamarca;2020-T2;2020;2;47975;10;47976;45.43;11.56;26968;3641;14878;261;2228;47976;63;0;8801;8690;10242;426;16578;3176;47976;34.93
604;Chaco;Chaco;2020-T2;2020;2;128129;30;128132;39.83;10.65;46816;56017;17266;6452;1581;128132;308;928;24350;21140;29044;12082;33311;6969;128132;27.95
605;Chubut;Chubut;2020-T2;2020;2;107831;8250;108656;57.34;17.58;45761;38279;1324;17678;5614;108656;158;109;69578;22188;10537;1473;614;3999;108656;7.61
606;Córdoba;Córdoba;2020-T2;2020;2;836413;550;836468;72.71;22.26;282858;415007;85818;44522;8263;836468;168;4383;219025;125932;89530;63216;325243;8971;836468;30.99
607;Corrientes;Corrientes;2020-T2;2020;2;118863;30;118866;40.30;10.61;51248;55536;3144;3927;5011;118866;72;527;34242;22845;25844;7898;22418;5020;118866;22.15
608;Entre Ríos;Entre Ríos;2020-T2;2020;2;234100;130;234113;56.54;16.90;89391;99423;13954;20042;11303;234113;130;3679;66758;50640;42090;12856;43391;14569;234113;20.45
609;Formosa;Formosa;2020-T2;2020;2;47932;0;47932;31.14;7.93;21805;9353;1882;14723;169;47932;391;151;23534;7109;6998;961;7475;1313;47932;16.87
610;Jujuy;Jujuy;2020-T2;2020;2;94316;0;94316;47.89;12.25;32705;38938;5057;952;16664;94316;55;182;30548;10519;26829;209;9417;16557;94316;15.86
611;La Pampa;La Pampa;2020-T2;2020;2;89693;1160;89809;76.10;25.07;8551;54422;14232;11314;1290;89809;293;810;71218;7531;3800;1657;3377;1123;89809;8.03
612;La Rioja;La Rioja;2020-T2;2020;2;52152;30;52155;49.84;13.27;16885;34984;1;250;35;52155;21;1;37375;5661;4686;73;4336;2;52155;11.67
613;Mendoza;Mendoza;2020-T2;2020;2;200569;6150;201184;36.25;10.12;91904;62941;29613;15924;802;201184;58;40;142253;12439;35274;3248;5422;2450;201184;9.27
614;Misiones;Misiones;2020-T2;2020;2;140340;0;140340;40.89;11.14;50792;74497;2579;3319;9153;140340;71;524;39867;23719;26445;12305;28763;8646;140340;22.56
615;Neuquén;Neuquén;2020-T2;2020;2;125799;3730;126172;63.90;19.02;30256;67990;11037;15755;1134;126172;218;327;61171;6103;6625;5296;46432;0;126172;29.10
616;Río Negro;Río Negro;2020-T2;2020;2;128985;5010;129486;56.37;17.34;49756;39650;10382;11331;18367;129486;114;466;70817;3335;7498;3246;26953;17057;129486;19.68
617;Salta;Salta;2020-T2;2020;2;177760;20;177762;51.58;12.49;59502;81740;24289;5123;7108;177762;129;514;41801;64463;16989;7741;39594;6531;177762;22.56
618;San Juan;San Juan;2020-T2;2020;2;69521;2560;69777;35.09;8.94;40092;8275;5509;7019;8882;69777;48;194;59113;917;4908;40;127;4430;69777;6.31
619;San Luis;San Luis;2020-T2;2020;2;113804;1480;113952;78.41;22.44;8401;8357;6;60935;36253;113952;105;0;11439;3585;1934;60889;8;35992;113952;21.02
620;Santa Cruz;Santa Cruz;2020-T2;2020;2;38672;1970;38869;35.79;10.65;12845;16044;1027;6585;2368;38869;66;0;26938;4166;6541;546;119;493;38869;6.59
621;Santa Fe;Santa Fe;2020-T2;2020;2;777795;1370;777932;70.00;22.01;299974;381679;46698;30487;19094;777932;568;2061;213054;198772;96575;57236;189473;20193;777932;23.93
622;Santiago Del Estero;Santiago Del Estero;2020-T2;2020;2;105446;10;105447;43.47;10.79;25917;72074;355;3038;4063;105447;133;1779;32557;57709;5178;247;3328;4516;105447;10.41
623;Tierra Del Fuego;Tierra Del Fuego;2020-T2;2020;2;38900;2890;39189;76.37;22.64;12854;26025;0;0;310;39189;11;0;22325;5186;3034;391;796;7446;39189;8.13
624;Tucumán;Tucumán;2020-T2;2020;2;217134;220;217156;51.78;12.83;150084;9833;55120;1357;762;217156;52;97;49028;54537;34184;2246;74377;2635;217156;32.70
625;Buenos Aires;Buenos Aires;2020-T3;2020;3;3932211;5066;3937277;67.66;22.41;653930;2384557;749087;94162;55541;3937277;37542;31514;1113823;234710;219772;194248;2085815;19853;3937277;48.38
626;CABA;CABA;2020-T3;2020;3;1371285;139;1372675;107.68;44.62;170375;1129573;39417;3936;29374;1372675;264;312;162222;85083;68753;78028;977766;247;1372675;63.81
627;Catamarca;Catamarca;2020-T3;2020;3;49903;10;49904;47.16;12.00;26868;3690;16857;261;2228;49904;63;0;8276;8768;11195;562;18886;2154;49904;36.54
628;Chaco;Chaco;2020-T3;2020;3;133951;30;133954;41.54;11.10;45745;58825;20675;6706;2003;133954;308;112;24675;21639;27546;13751;38729;7194;133954;30.80
629;Chubut;Chubut;2020-T3;2020;3;129202;8250;130027;68.34;20.95;45761;39386;2897;23216;18767;130027;158;109;87559;22114;12217;2818;1110;3942;130027;7.40
630;Córdoba;Córdoba;2020-T3;2020;3;867417;550;867472;75.22;23.03;276360;430771;102217;48368;9756;867472;168;3064;218599;124833;84236;63823;361021;11728;867472;33.51
631;Corrientes;Corrientes;2020-T3;2020;3;123388;30;123391;41.75;10.99;50858;58681;2960;5513;5379;123391;72;527;35190;23315;25308;8615;25344;5020;123391;23.85
632;Entre Ríos;Entre Ríos;2020-T3;2020;3;241482;130;241495;58.19;17.40;87892;106950;13954;20379;12320;241495;130;2911;66648;51478;40797;14377;49395;15759;241495;22.43
633;Formosa;Formosa;2020-T3;2020;3;49209;0;49209;31.91;8.12;21790;10003;2000;15023;393;49209;391;151;23163;7432;7125;991;8219;1737;49209;18.28
634;Jujuy;Jujuy;2020-T3;2020;3;106728;0;106728;54.04;13.82;32611;57682;11112;952;4371;106728;55;182;32131;10566;45198;293;15238;3065;106728;21.91
635;La Pampa;La Pampa;2020-T3;2020;3;93619;1160;93735;79.26;26.12;9015;56845;14677;11893;1305;93735;293;810;66695;7820;5577;2189;6322;4029;93735;10.70
636;La Rioja;La Rioja;2020-T3;2020;3;52613;30;52616;50.12;13.34;17346;34984;1;250;35;52616;21;1;37105;5955;4660;124;4748;2;52616;12.19
637;Mendoza;Mendoza;2020-T3;2020;3;207173;6150;207788;37.35;10.42;91908;64672;32817;17523;868;207788;58;40;141404;12123;42433;3448;8237;45;207788;10.19
638;Misiones;Misiones;2020-T3;2020;3;143186;0;143186;41.60;11.33;50195;77989;2572;3445;8985;143186;71;524;39005;24215;25942;13663;30987;8779;143186;24.14
639;Neuquén;Neuquén;2020-T3;2020;3;128862;3730;129235;65.24;19.42;30222;70446;11043;16787;737;129235;218;327;60463;6561;5975;5449;49439;803;129235;31.46
640;Río Negro;Río Negro;2020-T3;2020;3;130966;5010;131467;57.05;17.55;49530;40001;10381;13187;18368;131467;114;466;68986;3769;7096;3455;28488;19093;131467;21.08
641;Salta;Salta;2020-T3;2020;3;180844;20;180846;52.32;12.67;58216;84128;25445;5764;7293;180846;129;514;32780;64736;15990;7928;43773;14996;180846;25.26
642;San Juan;San Juan;2020-T3;2020;3;77071;2560;77327;38.79;9.88;40092;9223;5509;14023;8480;77327;48;194;65526;711;6529;41;128;4150;77327;6.03
643;San Luis;San Luis;2020-T3;2020;3;116417;1480;116565;79.96;22.88;8401;10077;6;61828;36253;116565;105;0;12199;3351;2666;61319;8;36917;116565;20.85
644;Santa Cruz;Santa Cruz;2020-T3;2020;3;39084;1970;39281;35.95;10.70;12845;16098;1027;6938;2373;39281;66;0;26888;4015;6730;629;120;833;39281;6.65
645;Santa Fe;Santa Fe;2020-T3;2020;3;802861;1370;802998;72.12;22.68;295051;405807;45721;37112;19307;802998;568;1241;213353;199381;92095;58797;210562;27001;802998;25.69
646;Santiago Del Estero;Santiago Del Estero;2020-T3;2020;3;105491;10;105492;43.38;10.76;26419;70720;555;4185;3613;105492;133;909;33287;57418;4658;292;3994;4801;105492;10.88
