ID_Acceso_Loc;ID_Localidad;Velocidad;Accesos;ID_Rango_Velocidad
7850;6805010;0;1;0–10 Mbps
7851;6805010;1;24;0–10 Mbps
7852;6805010;3;14;0–10 Mbps
7853;6805010;0,5;2;0–10 Mbps
7854;6805010;6;37;0–10 Mbps
7855;6805010;8;7;0–10 Mbps
7856;6805010;10;79;10–30 Mbps
7857;6805010;12;4;10–30 Mbps
7858;6805010;15;27;10–30 Mbps
7859;6805010;20;25;10–30 Mbps
7860;6805010;30;25;30–50 Mbps
7861;6805010;3,5;6;0–10 Mbps
7862;6805010;50;2;50–100 Mbps
7863;6805010;0,51;1;0–10 Mbps
7864;6805010;99;146;50–100 Mbps
7865;6805010;100;4;100–300 Mbps
7866;6805010;200;86;100–300 Mbps
7867;6805010;300;4;300–1000 Mbps
7868;6805010;499;3;300–1000 Mbps
7869;6805010;500;656;300–1000 Mbps
7870;6805010;600;205;300–1000 Mbps
7871;6805010;999;239;300–1000 Mbps
7872;6805010;1000;674;>1000 Mbps
7873;6805010;226,5;53;100–300 Mbps
7874;6805010;0;2;0–10 Mbps
7875;6805010;1;3;0–10 Mbps
7876;6805010;3;7;0–10 Mbps
7877;6805010;6;19;0–10 Mbps
7878;6805010;10;34;10–30 Mbps
7879;6805010;15;8;10–30 Mbps
7880;6805010;20;11;10–30 Mbps
7881;6805010;30;2;30–50 Mbps
7882;6805010;50;1;50–100 Mbps
7883;6805010;0,51;1;0–10 Mbps
7884;6805010;99;93;50–100 Mbps
7885;6805010;100;2;100–300 Mbps
7886;6805010;300;2;300–1000 Mbps
7887;6805010;499;2;300–1000 Mbps
7888;6805010;500;329;300–1000 Mbps
7889;6805010;600;130;300–1000 Mbps
7890;6805010;999;161;300–1000 Mbps
7891;6805010;1000;359;>1000 Mbps
7892;6805010;226,5;58;100–300 Mbps
7893;6805010;6;2;0–10 Mbps
7894;6805010;10;2;10–30 Mbps
7895;6805010;50;220;50–100 Mbps
7896;6805010;100;2;100–300 Mbps
7897;6805010;300;5;300–1000 Mbps
7898;6805010;500;1;300–1000 Mbps
7899;6805010;1000;752;>1000 Mbps
7900;6805010;226,5;64;100–300 Mbps
7901;1000016;30;2;30–50 Mbps
7902;6805010;0;1;0–10 Mbps
7903;6805010;3;2;0–10 Mbps
7904;6805010;6;1;0–10 Mbps
7905;6805010;10;6;10–30 Mbps
7906;6805010;15;0;10–30 Mbps
7907;6805010;20;1;10–30 Mbps
7908;6805010;30;6;30–50 Mbps
7909;6805010;50;1;50–100 Mbps
7910;6805010;99;88;50–100 Mbps
7911;6805010;100;1;100–300 Mbps
7912;6805010;200;26;100–300 Mbps
7913;6805010;300;1;300–1000 Mbps
7914;6805010;499;1;300–1000 Mbps
7915;6805010;500;132;300–1000 Mbps
7916;6805010;600;109;300–1000 Mbps
7917;6805010;999;86;300–1000 Mbps
7918;6805010;1000;141;>1000 Mbps
7919;6805010;226,5;27;100–300 Mbps
7920;6805010;0;2;0–10 Mbps
7921;6805010;1;23;0–10 Mbps
7922;6805010;2;4;0–10 Mbps
7923;6805010;3;54;0–10 Mbps
7924;6805010;6;161;0–10 Mbps
7925;6805010;8;1;0–10 Mbps
7926;6805010;10;281;10–30 Mbps
7927;6805010;15;152;10–30 Mbps
7928;6805010;20;121;10–30 Mbps
7929;6805010;30;22;30–50 Mbps
7930;6805010;50;1;50–100 Mbps
7931;6805010;99;104;50–100 Mbps
7932;6805010;100;3;100–300 Mbps
7933;6805010;200;44;100–300 Mbps
7934;6805010;300;3;300–1000 Mbps
7935;6805010;499;2;300–1000 Mbps
7936;6805010;500;584;300–1000 Mbps
7937;6805010;600;86;300–1000 Mbps
7938;6805010;999;200;300–1000 Mbps
7939;6805010;1000;731;>1000 Mbps
7940;6805010;226,5;229;100–300 Mbps
7941;6805010;0;24;0–10 Mbps
7942;6805010;1;16;0–10 Mbps
7943;6805010;2;29;0–10 Mbps
7944;6805010;3;156;0–10 Mbps
7945;6805010;4;3;0–10 Mbps
7946;6805010;0,5;5;0–10 Mbps
7947;6805010;5;2;0–10 Mbps
7948;6805010;6;338;0–10 Mbps
7949;6805010;7;1;0–10 Mbps
7950;6805010;8;4;0–10 Mbps
7951;6805010;10;58;10–30 Mbps
7952;6805010;20;30;10–30 Mbps
7953;6805010;30;18;30–50 Mbps
7954;6805010;3,5;3;0–10 Mbps
7955;6805010;50;1;50–100 Mbps
7956;6805010;0,75;3;0–10 Mbps
7957;6805010;99;274;50–100 Mbps
7958;6805010;100;6;100–300 Mbps
7959;6805010;101;45;100–300 Mbps
7960;6805010;200;46;100–300 Mbps
7961;6805010;300;8;300–1000 Mbps
7962;6805010;301;2;300–1000 Mbps
7963;6805010;302;23;300–1000 Mbps
7964;6805010;400;31;300–1000 Mbps
7965;6805010;499;1;300–1000 Mbps
7966;6805010;500;547;300–1000 Mbps
7967;6805010;512;1;300–1000 Mbps
7968;6805010;600;473;300–1000 Mbps
7969;6805010;700;19;300–1000 Mbps
7970;6805010;800;67;300–1000 Mbps
7971;6805010;940;325;300–1000 Mbps
7972;6805010;999;90;300–1000 Mbps
7973;6805010;1000;423;>1000 Mbps
7974;6805010;226,5;447;100–300 Mbps
7975;6812010;0;10;0–10 Mbps
7976;6812010;4;193;0–10 Mbps
7977;6812010;6;89;0–10 Mbps
7978;6812010;10;4;10–30 Mbps
7979;6812010;15;26;10–30 Mbps
7980;6812010;226,5;7;100–300 Mbps
7981;6812010;0;5;0–10 Mbps
7982;6812010;4;6;0–10 Mbps
7983;6812010;226,5;8;100–300 Mbps
7984;6819010;226,5;8;100–300 Mbps
7985;6819020;2;6;0–10 Mbps
7986;6819020;10;645;10–30 Mbps
7987;6819020;226,5;5;100–300 Mbps
7988;6819030;8;424;0–10 Mbps
7989;6819030;12;47;10–30 Mbps
7990;6819030;15;482;10–30 Mbps
7991;6819030;20;15;10–30 Mbps
7992;6819030;30;231;30–50 Mbps
7993;6819030;50;14;50–100 Mbps
7994;6819030;100;1;100–300 Mbps
7995;6819030;226,5;11;100–300 Mbps
7996;6819040;0;1;0–10 Mbps
7997;6819040;1;1;0–10 Mbps
7998;6819040;3;21;0–10 Mbps
7999;6819040;6;5;0–10 Mbps
8000;6819040;10;2;10–30 Mbps
8001;6819040;15;279;10–30 Mbps
8002;6819040;30;354;30–50 Mbps
8003;6819040;60;98;50–100 Mbps
8004;6819040;600;1;300–1000 Mbps
8005;6819040;226,5;28;100–300 Mbps
8006;6819050;226,5;11;100–300 Mbps
8007;6819060;10;119;10–30 Mbps
8008;6819060;226,5;37;100–300 Mbps
8009;6819070;4;475;0–10 Mbps
8010;6819070;226,5;29;100–300 Mbps
8011;6826040;0;1;0–10 Mbps
8012;6826040;3;450;0–10 Mbps
8013;6826040;5;850;0–10 Mbps
8014;6826040;8;1;0–10 Mbps
8015;6826040;226,5;38;100–300 Mbps
8016;6826010;0;331;0–10 Mbps
8017;6826010;226,5;14;100–300 Mbps
8018;6826020;0;45;0–10 Mbps
8019;6826020;3;2;0–10 Mbps
8020;6826020;226,5;10;100–300 Mbps
8021;6826030;3;2;0–10 Mbps
8022;6826030;226,5;12;100–300 Mbps
8023;1000017;0,5;4;0–10 Mbps
8024;6826050;0;10;0–10 Mbps
8025;6826050;1;9;0–10 Mbps
8026;6826050;3;34;0–10 Mbps
8027;6826050;0,5;1;0–10 Mbps
8028;6826050;5;1;0–10 Mbps
8029;6826050;6;121;0–10 Mbps
8030;6826050;10;133;10–30 Mbps
8031;6826050;14;1;10–30 Mbps
8032;6826050;15;106;10–30 Mbps
8033;6826050;30;12;30–50 Mbps
8034;6826050;31;2;30–50 Mbps
8035;6826050;3,5;1;0–10 Mbps
8036;6826050;50;908;50–100 Mbps
8037;6826050;100;942;100–300 Mbps
8038;6826050;300;1;300–1000 Mbps
8039;6826050;500;34;300–1000 Mbps
8040;6826050;1000;9;>1000 Mbps
8041;6826050;226,5;104;100–300 Mbps
8042;6826060;3;2;0–10 Mbps
8043;6826060;226,5;4;100–300 Mbps
8044;6833010;226,5;9;100–300 Mbps
8045;6833020;0;10;0–10 Mbps
8046;6833020;5;186;0–10 Mbps
8047;6833020;6;1;0–10 Mbps
8048;6833020;8;261;0–10 Mbps
8049;6833020;10;606;10–30 Mbps
8050;6833020;12;933;10–30 Mbps
8051;6833020;15;64;10–30 Mbps
8052;6833020;20;60;10–30 Mbps
8053;6833020;30;96;30–50 Mbps
8054;6833020;50;1;50–100 Mbps
8055;6833020;60;4;50–100 Mbps
8056;6833020;226,5;7;100–300 Mbps
8057;6833030;0;1;0–10 Mbps
8058;6833030;3;1;0–10 Mbps
8059;6833030;8;88;0–10 Mbps
8060;6833030;30;1;30–50 Mbps
8061;6833030;226,5;16;100–300 Mbps
8062;6833110;226,5;42;100–300 Mbps
8063;6833040;12;12;10–30 Mbps
8064;6833040;226,5;7;100–300 Mbps
8065;6833050;6;1;0–10 Mbps
8066;6833050;8;39;0–10 Mbps
8067;6833050;12;133;10–30 Mbps
8068;6833050;30;1;30–50 Mbps
8069;6833050;226,5;12;100–300 Mbps
8070;6833060;0;1;0–10 Mbps
8071;6833060;4;3;0–10 Mbps
8072;6833060;6;223;0–10 Mbps
8073;6833060;8;118;0–10 Mbps
8074;6833060;10;213;10–30 Mbps
8075;6833060;12;150;10–30 Mbps
8076;6833060;15;42;10–30 Mbps
8077;6833060;18;16;10–30 Mbps
8078;6833060;25;31;10–30 Mbps
8079;6833060;30;3;30–50 Mbps
8080;6833060;226,5;25;100–300 Mbps
8081;6833070;3;141;0–10 Mbps
8082;6833070;6;20;0–10 Mbps
8083;6833070;8;61;0–10 Mbps
8084;6833070;10;1;10–30 Mbps
8085;6833070;12;1;10–30 Mbps
8086;6833070;226,5;38;100–300 Mbps
8087;6833080;3;21;0–10 Mbps
8088;6833080;20;3;10–30 Mbps
8089;6833080;500;141;300–1000 Mbps
8090;6833080;226,5;20;100–300 Mbps
8091;6833090;20;19;10–30 Mbps
8092;6833090;226,5;13;100–300 Mbps
8093;6833100;0;15;0–10 Mbps
8094;6833100;1;15;0–10 Mbps
8095;6833100;3;72;0–10 Mbps
8096;6833100;4;1;0–10 Mbps
8097;6833100;5;147;0–10 Mbps
8098;6833100;6;190;0–10 Mbps
8099;6833100;8;564;0–10 Mbps
8100;6833100;9;1;0–10 Mbps
8101;6833100;10;4;10–30 Mbps
8102;6833100;12;7;10–30 Mbps
8103;6833100;14;1;10–30 Mbps
8104;6833100;15;623;10–30 Mbps
8105;6833100;18;2;10–30 Mbps
8106;6833100;20;1;10–30 Mbps
8107;6833100;30;1;30–50 Mbps
8108;6833100;3,5;3;0–10 Mbps
8109;6833100;50;518;50–100 Mbps
8110;6833100;0,51;2;0–10 Mbps
8111;6833100;0,75;1;0–10 Mbps
8112;6833100;100;5;100–300 Mbps
8113;6833100;300;3;300–1000 Mbps
8114;6833100;500;79;300–1000 Mbps
8115;6833100;1000;28;>1000 Mbps
8116;6833100;226,5;75;100–300 Mbps
8117;6833110;226,5;12;100–300 Mbps
8118;6840010;0;1;0–10 Mbps
8119;6840010;1;2;0–10 Mbps
8120;6840010;6;2;0–10 Mbps
8121;6840010;50;28;50–100 Mbps
8122;6840010;99;18;50–100 Mbps
8123;6840010;100;218;100–300 Mbps
8124;6840010;300;244;300–1000 Mbps
8125;6840010;499;680;300–1000 Mbps
8126;6840010;500;17;300–1000 Mbps
8127;6840010;999;39;300–1000 Mbps
8128;6840010;1000;90;>1000 Mbps
8129;6840010;226,5;2;100–300 Mbps
8130;6840010;0;2;0–10 Mbps
8131;6840010;1;44;0–10 Mbps
8132;6840010;2;1;0–10 Mbps
8133;6840010;3;47;0–10 Mbps
8134;6840010;0,5;2;0–10 Mbps
8135;6840010;5;3;0–10 Mbps
8136;6840010;6;95;0–10 Mbps
8137;6840010;8;9;0–10 Mbps
8138;6840010;10;211;10–30 Mbps
8139;6840010;15;11;10–30 Mbps
8140;6840010;20;257;10–30 Mbps
8141;6840010;30;20;30–50 Mbps
8142;6840010;3,5;6;0–10 Mbps
8143;6840010;50;6;50–100 Mbps
8144;6840010;0,75;4;0–10 Mbps
8145;6840010;99;250;50–100 Mbps
8146;6840010;100;9;100–300 Mbps
8147;6840010;300;10;300–1000 Mbps
8148;6840010;499;6;300–1000 Mbps
8149;6840010;500;723;300–1000 Mbps
8150;6840010;600;284;300–1000 Mbps
8151;6840010;999;320;300–1000 Mbps
8152;6840010;1000;1;>1000 Mbps
8153;6840010;226,5;34;100–300 Mbps
8154;6840010;3;2;0–10 Mbps
8155;6840010;6;2;0–10 Mbps
8156;6840010;50;19;50–100 Mbps
8157;6840010;99;18;50–100 Mbps
8158;6840010;100;336;100–300 Mbps
8159;6840010;101;28;100–300 Mbps
8160;6840010;200;12;100–300 Mbps
8161;6840010;300;1;300–1000 Mbps
8162;6840010;302;22;300–1000 Mbps
8163;6840010;400;5;300–1000 Mbps
8164;6840010;499;777;300–1000 Mbps
8165;6840010;500;58;300–1000 Mbps
8166;6840010;600;142;300–1000 Mbps
8167;6840010;700;6;300–1000 Mbps
8168;6840010;800;44;300–1000 Mbps
8169;6840010;940;109;300–1000 Mbps
8170;6840010;999;89;300–1000 Mbps
8171;6840010;1000;102;>1000 Mbps
8172;6840010;226,5;5;100–300 Mbps
8173;6840010;0;8;0–10 Mbps
8174;6840010;1;10;0–10 Mbps
8175;6840010;2;2;0–10 Mbps
8176;6840010;3;14;0–10 Mbps
8177;6840010;0,5;2;0–10 Mbps
8178;6840010;5;2;0–10 Mbps
8179;6840010;6;8;0–10 Mbps
8180;6840010;8;12;0–10 Mbps
8181;6840010;10;413;10–30 Mbps
8182;6840010;15;4;10–30 Mbps
8183;6840010;20;164;10–30 Mbps
8184;6840010;25;1;10–30 Mbps
8185;6840010;0,26;1;0–10 Mbps
8186;6840010;30;16;30–50 Mbps
8187;6840010;3,5;7;0–10 Mbps
8188;6840010;46;29;30–50 Mbps
8189;6840010;50;4;50–100 Mbps
8190;6840010;0,51;3;0–10 Mbps
8191;6840010;0,75;2;0–10 Mbps
8192;6840010;99;213;50–100 Mbps
8193;6840010;100;5;100–300 Mbps
8194;6840010;101;148;100–300 Mbps
8195;6840010;200;69;100–300 Mbps
8196;6840010;300;10;300–1000 Mbps
8197;6840010;301;6;300–1000 Mbps
8198;6840010;302;221;300–1000 Mbps
8199;6840010;400;189;300–1000 Mbps
8200;6840010;499;4;300–1000 Mbps
8201;6840010;500;548;300–1000 Mbps
8202;6840010;600;804;300–1000 Mbps
8203;6840010;700;6;300–1000 Mbps
8204;6840010;800;153;300–1000 Mbps
8205;6840010;940;561;300–1000 Mbps
8206;6840010;999;194;300–1000 Mbps
8207;6840010;1000;622;>1000 Mbps
8208;6840010;226,5;8;100–300 Mbps
8209;6840010;1;7;0–10 Mbps
8210;6840010;3;4;0–10 Mbps
8211;6840010;6;18;0–10 Mbps
8212;6840010;8;3;0–10 Mbps
8213;6840010;10;29;10–30 Mbps
8214;6840010;20;12;10–30 Mbps
8215;6840010;30;3;30–50 Mbps
8216;6840010;3,5;2;0–10 Mbps
8217;6840010;50;753;50–100 Mbps
8218;6840010;0,75;2;0–10 Mbps
8219;6840010;99;39;50–100 Mbps
8220;6840010;100;2;100–300 Mbps
8221;6840010;300;2;300–1000 Mbps
8222;6840010;499;1;300–1000 Mbps
8223;6840010;500;215;300–1000 Mbps
8224;6840010;600;57;300–1000 Mbps
8225;6840010;999;61;300–1000 Mbps
8226;6840010;1000;287;>1000 Mbps
8227;6840010;226,5;10;100–300 Mbps
8228;6840010;1;1;0–10 Mbps
8229;6840010;3;6;0–10 Mbps
8230;6840010;6;10;0–10 Mbps
8231;6840010;10;10;10–30 Mbps
8232;6840010;20;6;10–30 Mbps
8233;6840010;99;96;50–100 Mbps
8234;6840010;100;1;100–300 Mbps
8235;6840010;499;2;300–1000 Mbps
8236;6840010;999;228;300–1000 Mbps
8237;6840010;1000;253;>1000 Mbps
8238;6840010;226,5;6;100–300 Mbps
8239;6840010;0;1;0–10 Mbps
8240;6840010;1;1;0–10 Mbps
8241;6840010;6;4;0–10 Mbps
8242;6840010;10;3;10–30 Mbps
8243;6840010;14;1;10–30 Mbps
8244;6840010;30;1;30–50 Mbps
8245;6840010;3,5;1;0–10 Mbps
8246;6840010;50;427;50–100 Mbps
8247;6840010;99;23;50–100 Mbps
8248;6840010;100;756;100–300 Mbps
8249;6840010;300;860;300–1000 Mbps
8250;6840010;499;455;300–1000 Mbps
8251;6840010;500;64;300–1000 Mbps
8252;6840010;600;18;300–1000 Mbps
8253;6840010;999;22;300–1000 Mbps
8254;6840010;1000;74;>1000 Mbps
8255;6840010;226,5;10;100–300 Mbps
8256;6840010;0;2;0–10 Mbps
8257;6840010;1;8;0–10 Mbps
8258;6840010;3;14;0–10 Mbps
8259;6840010;6;22;0–10 Mbps
8260;6840010;10;30;10–30 Mbps
8261;6840010;20;13;10–30 Mbps
8262;6840010;30;3;30–50 Mbps
8263;6840010;50;181;50–100 Mbps
8264;6840010;99;92;50–100 Mbps
8265;6840010;100;1;100–300 Mbps
8266;6840010;200;1;100–300 Mbps
8267;6840010;300;1;300–1000 Mbps
8268;6840010;499;2;300–1000 Mbps
8269;6840010;500;88;300–1000 Mbps
8270;6840010;600;3;300–1000 Mbps
8271;6840010;999;148;300–1000 Mbps
8272;6840010;1000;290;>1000 Mbps
8273;6840010;226,5;9;100–300 Mbps
8274;6840010;1;5;0–10 Mbps
8275;6840010;3;3;0–10 Mbps
8276;6840010;0,5;1;0–10 Mbps
8277;6840010;6;4;0–10 Mbps
8278;6840010;8;1;0–10 Mbps
8279;6840010;10;5;10–30 Mbps
8280;6840010;15;2;10–30 Mbps
8281;6840010;20;2;10–30 Mbps
8282;6840010;30;2;30–50 Mbps
8283;6840010;50;1;50–100 Mbps
8284;6840010;99;40;50–100 Mbps
8285;6840010;100;2;100–300 Mbps
8286;6840010;300;2;300–1000 Mbps
8287;6840010;499;1;300–1000 Mbps
8288;6840010;500;155;300–1000 Mbps
8289;6840010;600;99;300–1000 Mbps
8290;6840010;999;71;300–1000 Mbps
8291;6840010;1000;281;>1000 Mbps
8292;6840010;226,5;22;100–300 Mbps
8293;6840010;0;4;0–10 Mbps
8294;6840010;1;4;0–10 Mbps
8295;6840010;3;76;0–10 Mbps
8296;6840010;6;129;0–10 Mbps
8297;6840010;10;275;10–30 Mbps
8298;6840010;15;139;10–30 Mbps
8299;6840010;20;92;10–30 Mbps
8300;6840010;30;11;30–50 Mbps
8301;6840010;50;147;50–100 Mbps
8302;6840010;0,75;1;0–10 Mbps
8303;6840010;99;80;50–100 Mbps
8304;6840010;100;860;100–300 Mbps
8305;6840010;300;1;300–1000 Mbps
8306;6840010;499;3;300–1000 Mbps
8307;6840010;500;68;300–1000 Mbps
8308;6840010;999;107;300–1000 Mbps
8309;6840010;1000;217;>1000 Mbps
8310;6840010;226,5;9;100–300 Mbps
8311;6840010;0;1;0–10 Mbps
8312;6840010;6;1;0–10 Mbps
8313;6840010;10;2;10–30 Mbps
8314;6840010;20;5;10–30 Mbps
8315;6840010;50;4;50–100 Mbps
8316;6840010;99;68;50–100 Mbps
8317;6840010;100;3;100–300 Mbps
8318;6840010;300;2;300–1000 Mbps
8319;6840010;499;1;300–1000 Mbps
8320;6840010;500;44;300–1000 Mbps
8321;6840010;600;253;300–1000 Mbps
8322;6840010;999;141;300–1000 Mbps
8323;6840010;1000;199;>1000 Mbps
8324;6840010;226,5;3;100–300 Mbps
8325;6840010;0;1;0–10 Mbps
8326;6840010;1;5;0–10 Mbps
8327;6840010;3;8;0–10 Mbps
8328;6840010;0,5;1;0–10 Mbps
8329;6840010;6;14;0–10 Mbps
8330;6840010;10;9;10–30 Mbps
8331;6840010;15;1;10–30 Mbps
8332;6840010;20;2;10–30 Mbps
8333;6840010;30;1;30–50 Mbps
8334;6840010;3,5;1;0–10 Mbps
8335;6840010;50;829;50–100 Mbps
8336;6840010;0,75;1;0–10 Mbps
8337;6840010;99;48;50–100 Mbps
8338;6840010;100;1;100–300 Mbps
8339;6840010;300;2;300–1000 Mbps
8340;6840010;499;1;300–1000 Mbps
8341;6840010;500;196;300–1000 Mbps
8342;6840010;600;33;300–1000 Mbps
8343;6840010;999;74;300–1000 Mbps
8344;6840010;1000;265;>1000 Mbps
8345;6840010;226,5;5;100–300 Mbps
8346;6840010;0;4;0–10 Mbps
8347;6840010;1;6;0–10 Mbps
8348;6840010;2;2;0–10 Mbps
8349;6840010;3;3;0–10 Mbps
8350;6840010;5;1;0–10 Mbps
8351;6840010;6;10;0–10 Mbps
8352;6840010;10;19;10–30 Mbps
8353;6840010;15;2;10–30 Mbps
8354;6840010;20;3;10–30 Mbps
8355;6840010;30;2;30–50 Mbps
8356;6840010;50;1;50–100 Mbps
8357;6840010;99;50;50–100 Mbps
8358;6840010;100;2;100–300 Mbps
8359;6840010;300;2;300–1000 Mbps
8360;6840010;499;1;300–1000 Mbps
8361;6840010;500;242;300–1000 Mbps
8362;6840010;600;47;300–1000 Mbps
8363;6840010;999;81;300–1000 Mbps
8364;6840010;1000;334;>1000 Mbps
8365;6840010;226,5;11;100–300 Mbps
8366;6840010;1;6;0–10 Mbps
8367;6840010;3;2;0–10 Mbps
8368;6840010;6;5;0–10 Mbps
8369;6840010;8;1;0–10 Mbps
8370;6840010;10;6;10–30 Mbps
8371;6840010;15;2;10–30 Mbps
8372;6840010;20;3;10–30 Mbps
8373;6840010;30;1;30–50 Mbps
8374;6840010;46;5;30–50 Mbps
8375;6840010;50;2;50–100 Mbps
8376;6840010;0,75;2;0–10 Mbps
8377;6840010;99;82;50–100 Mbps
8378;6840010;100;3;100–300 Mbps
8379;6840010;101;43;100–300 Mbps
8380;6840010;200;42;100–300 Mbps
8381;6840010;300;5;300–1000 Mbps
8382;6840010;302;42;300–1000 Mbps
8383;6840010;400;41;300–1000 Mbps
8384;6840010;499;1;300–1000 Mbps
8385;6840010;500;351;300–1000 Mbps
8386;6840010;600;445;300–1000 Mbps
8387;6840010;700;11;300–1000 Mbps
8388;6840010;800;73;300–1000 Mbps
8389;6840010;940;353;300–1000 Mbps
8390;6840010;999;87;300–1000 Mbps
8391;6840010;1000;315;>1000 Mbps
8392;6840010;226,5;6;100–300 Mbps
8393;6840010;1;6;0–10 Mbps
8394;6840010;3;11;0–10 Mbps
8395;6840010;6;4;0–10 Mbps
8396;6840010;10;5;10–30 Mbps
8397;6840010;20;1;10–30 Mbps
8398;6840010;50;500;50–100 Mbps
8399;6840010;99;15;50–100 Mbps
8400;6840010;100;789;100–300 Mbps
8401;6840010;300;889;300–1000 Mbps
8402;6840010;499;569;300–1000 Mbps
8403;6840010;500;71;300–1000 Mbps
8404;6840010;600;34;300–1000 Mbps
8405;6840010;999;29;300–1000 Mbps
8406;6840010;1000;118;>1000 Mbps
8407;6840010;226,5;33;100–300 Mbps
8408;6847010;226,5;1;100–300 Mbps
8409;6847020;1;1;0–10 Mbps
8410;6847020;3;1;0–10 Mbps
8411;6847020;4;324;0–10 Mbps
8412;6847020;5;10;0–10 Mbps
8413;6847020;6;2;0–10 Mbps
8414;6847020;8;329;0–10 Mbps
8415;6847020;10;440;10–30 Mbps
8416;6847020;15;51;10–30 Mbps
8417;6847020;20;98;10–30 Mbps
8418;6847020;25;483;10–30 Mbps
8419;6847020;50;3;50–100 Mbps
8420;6847020;100;4;100–300 Mbps
8421;6847020;226,5;16;100–300 Mbps
8422;6861010;0;1;0–10 Mbps
8423;6861010;1;12;0–10 Mbps
8424;6861010;3;18;0–10 Mbps
8425;6861010;0,5;1;0–10 Mbps
8426;6861010;6;23;0–10 Mbps
8427;6861010;8;10;0–10 Mbps
8428;6861010;10;32;10–30 Mbps
8429;6861010;15;4;10–30 Mbps
8430;6861010;20;24;10–30 Mbps
8431;6861010;30;4;30–50 Mbps
8432;6861010;3,5;2;0–10 Mbps
8433;6861010;50;1;50–100 Mbps
8434;6861010;99;23;50–100 Mbps
8435;6861010;100;2;100–300 Mbps
8436;6861010;300;2;300–1000 Mbps
8437;6861010;499;695;300–1000 Mbps
8438;6861010;500;229;300–1000 Mbps
8439;6861010;600;106;300–1000 Mbps
8440;6861010;999;37;300–1000 Mbps
8441;6861010;1000;229;>1000 Mbps
8442;6861010;226,5;3;100–300 Mbps
8443;6861010;0;1;0–10 Mbps
8444;6861010;1;18;0–10 Mbps
8445;6861010;2;1;0–10 Mbps
8446;6861010;3;8;0–10 Mbps
8447;6861010;0,5;2;0–10 Mbps
8448;6861010;6;36;0–10 Mbps
8449;6861010;8;6;0–10 Mbps
8450;6861010;10;64;10–30 Mbps
8451;6861010;15;5;10–30 Mbps
8452;6861010;20;44;10–30 Mbps
8453;6861010;30;15;30–50 Mbps
8454;6861010;3,5;9;0–10 Mbps
8455;6861010;50;3;50–100 Mbps
8456;6861010;0,75;2;0–10 Mbps
8457;6861010;99;133;50–100 Mbps
8458;6861010;100;6;100–300 Mbps
8459;6861010;300;8;300–1000 Mbps
8460;6861010;499;1;300–1000 Mbps
8461;6861010;500;861;300–1000 Mbps
8462;6861010;600;275;300–1000 Mbps
8463;6861010;999;112;300–1000 Mbps
8464;6861010;1000;639;>1000 Mbps
8465;6861010;226,5;25;100–300 Mbps
8466;6861010;0;1;0–10 Mbps
8467;6861010;1;5;0–10 Mbps
8468;6861010;2;21;0–10 Mbps
8469;6861010;3;58;0–10 Mbps
8470;6861010;4;26;0–10 Mbps
8471;6861010;5;30;0–10 Mbps
8472;6861010;6;27;0–10 Mbps
8473;6861010;8;42;0–10 Mbps
8474;6861010;10;62;10–30 Mbps
8475;6861010;15;5;10–30 Mbps
8476;6861010;20;61;10–30 Mbps
8477;6861010;30;12;30–50 Mbps
8478;6861010;3,5;6;0–10 Mbps
8479;6861010;50;2;50–100 Mbps
8480;6861010;0,51;6;0–10 Mbps
8481;6861010;99;66;50–100 Mbps
8482;6861010;100;2;100–300 Mbps
8483;6861010;300;2;300–1000 Mbps
8484;6861010;499;977;300–1000 Mbps
8485;6861010;500;226;300–1000 Mbps
8486;6861010;600;177;300–1000 Mbps
8487;6861010;999;64;300–1000 Mbps
8488;6861010;1000;288;>1000 Mbps
8489;6861010;226,5;16;100–300 Mbps
8490;6861010;1;7;0–10 Mbps
8491;6861010;2;1;0–10 Mbps
8492;6861010;3;7;0–10 Mbps
8493;6861010;0,5;1;0–10 Mbps
8494;6861010;5;1;0–10 Mbps
8495;6861010;6;10;0–10 Mbps
8496;6861010;8;1;0–10 Mbps
8497;6861010;10;13;10–30 Mbps
8498;6861010;15;2;10–30 Mbps
8499;6861010;20;7;10–30 Mbps
8500;6861010;30;3;30–50 Mbps
8501;6861010;3,5;2;0–10 Mbps
8502;6861010;50;588;50–100 Mbps
8503;6861010;99;17;50–100 Mbps
8504;6861010;100;1;100–300 Mbps
8505;6861010;300;2;300–1000 Mbps
8506;6861010;499;353;300–1000 Mbps
8507;6861010;500;327;300–1000 Mbps
8508;6861010;600;55;300–1000 Mbps
8509;6861010;999;24;300–1000 Mbps
8510;6861010;1000;206;>1000 Mbps
8511;6861010;226,5;19;100–300 Mbps
8512;6861010;0;12;0–10 Mbps
8513;6861010;1;25;0–10 Mbps
8514;6861010;2;2;0–10 Mbps
8515;6861010;3;26;0–10 Mbps
8516;6861010;0,5;9;0–10 Mbps
8517;6861010;5;3;0–10 Mbps
8518;6861010;6;21;0–10 Mbps
8519;6861010;8;37;0–10 Mbps
8520;6861010;10;70;10–30 Mbps
8521;6861010;15;7;10–30 Mbps
8522;6861010;20;9;10–30 Mbps
8523;6861010;25;5;10–30 Mbps
8524;6861010;30;45;30–50 Mbps
8525;6861010;3,5;21;0–10 Mbps
8526;6861010;50;3;50–100 Mbps
8527;6861010;0,51;1;0–10 Mbps
8528;6861010;0,75;3;0–10 Mbps
