ID_Localidad;ID_Provincia;Partido;Localidad
6420020;Buenos Aires;La Costa;Mar de Ajó - San Bernardo
6420030;Buenos Aires;La Costa;Aguas Verdes
6420030;Buenos Aires;La Costa;Lucila Del Mar
6420030;Buenos Aires;La Costa;San Clemente del Tuyú
6420040;Buenos Aires;La Costa;Santa Teresita - Mar del Tuyú
6427010;Buenos Aires;La Matanza;20 De Junio
6427010;Buenos Aires;La Matanza;Aldo Bonzi
6427010;Buenos Aires;La Matanza;Ciudad Evita
6427010;Buenos Aires;La Matanza;Gonzalez Catán
6427010;Buenos Aires;La Matanza;Gregorio De Laferrere
6427010;Buenos Aires;La Matanza;Isidro Casanova
6427010;Buenos Aires;La Matanza;La Tablada
6427010;Buenos Aires;La Matanza;Lomas Del Mirador
6427010;Buenos Aires;La Matanza;Rafael Castillo
6427010;Buenos Aires;La Matanza;Ramos Mejía
6427010;Buenos Aires;La Matanza;San Justo
6427010;Buenos Aires;La Matanza;Tapiales
6427010;Buenos Aires;La Matanza;Villa  Eduardo Madero
6427010;Buenos Aires;La Matanza;Villa Luzuriaga
6427010;Buenos Aires;La Matanza;Virrey Del Pino
6434010;Buenos Aires;Lanús;Gerli
6434010;Buenos Aires;Lanús;Lanús Este
6434010;Buenos Aires;Lanús;Lanús Oeste
6434010;Buenos Aires;Lanús;Monte Chingolo
6434010;Buenos Aires;Lanús;Remedios Escalada De San Martin
6434010;Buenos Aires;Lanús;Valentín Alsina
6441010;Buenos Aires;La Plata;Country Club El Rodeo
6441020;Buenos Aires;La Plata;Ignacio Correas
6441030;Buenos Aires;La Plata;Abasto
6441030;Buenos Aires;La Plata;Angel Etcheverry
6441030;Buenos Aires;La Plata;Arana
6441030;Buenos Aires;La Plata;Arturo Segui
6441030;Buenos Aires;La Plata;Barrio El Carmen Oeste
6441030;Buenos Aires;La Plata;Barrio El Peligro
6441030;Buenos Aires;La Plata;Barrio Gambier
6441030;Buenos Aires;La Plata;Barrio Las Malvinas
6441030;Buenos Aires;La Plata;Barrio Las Quintas
6441030;Buenos Aires;La Plata;City Bell
6441030;Buenos Aires;La Plata;colonia la plata
6441030;Buenos Aires;La Plata;El Retiro
6441030;Buenos Aires;La Plata;Esquina Negra
6441030;Buenos Aires;La Plata;Joaquin Gorina
6441030;Buenos Aires;La Plata;Jose Hernandez
6441030;Buenos Aires;La Plata;Jose Melchor Romero
6441030;Buenos Aires;La Plata;La Cumbre
6441030;Buenos Aires;La Plata;La Plata
6441030;Buenos Aires;La Plata;La Providencia
6441030;Buenos Aires;La Plata;Lisandro Olmos
6441030;Buenos Aires;La Plata;Los Hornos
6441030;Buenos Aires;La Plata;Manuel B Gonnet
6441030;Buenos Aires;La Plata;Poblet
6441030;Buenos Aires;La Plata;Ringuelet
6441030;Buenos Aires;La Plata;Rufino De Elizalde
6441030;Buenos Aires;La Plata;ruta del sol
6441030;Buenos Aires;La Plata;Tolosa
6441030;Buenos Aires;La Plata;Transradio
6441030;Buenos Aires;La Plata;Villa Elisa
6441030;Buenos Aires;La Plata;Villa Elvira
6441030;Buenos Aires;La Plata;Villa Garibaldi
6441030;Buenos Aires;La Plata;Villa Montoro
6441030;Buenos Aires;La Plata;Villa Parque Sicardi
6441040;Buenos Aires;La Plata;Lomas de Copello
6448010;Buenos Aires;Laprida;Laprida
6448020;Buenos Aires;Laprida;Pueblo Nuevo
6448030;Buenos Aires;Laprida;Pueblo San Jorge
6455010;Buenos Aires;Las Flores;Coronel Boerr
6455020;Buenos Aires;Las Flores;El Trigo
6455030;Buenos Aires;Las Flores;Las Flores
6455040;Buenos Aires;Las Flores;Pardo
6462010;Buenos Aires;Leandro N. Alem;Alberdi Viejo
6462020;Buenos Aires;Leandro N. Alem;El Dorado
6462030;Buenos Aires;Leandro N. Alem;Fortín Acha
6462040;Buenos Aires;Leandro N. Alem;Juan Bautista Alberdi  (Est. Alberdi)
6462050;Buenos Aires;Leandro N. Alem;Leandro N. Alem
6462060;Buenos Aires;Leandro N. Alem;Vedia
6469010;Buenos Aires;Lincoln;Arenaza
6469020;Buenos Aires;Lincoln;Bayauca
6469030;Buenos Aires;Lincoln;Bermúdez
6469040;Buenos Aires;Lincoln;Carlos Salas
6469050;Buenos Aires;Lincoln;Coronel Martínez de Hoz  (Ap. Kilómetro 322)
6469060;Buenos Aires;Lincoln;El Triunfo
6469070;Buenos Aires;Lincoln;Las Toscas
6469080;Buenos Aires;Lincoln;Lincoln
6469090;Buenos Aires;Lincoln;Pasteur
6469100;Buenos Aires;Lincoln;Roberts
6469110;Buenos Aires;Lincoln;Triunvirato
6476010;Buenos Aires;Lobería;Arenas Verdes
6476020;Buenos Aires;Lobería;Licenciado Matienzo
6476030;Buenos Aires;Lobería;Lobería
6476040;Buenos Aires;Lobería;Pieres
6476050;Buenos Aires;Lobería;San Manuel
6476060;Buenos Aires;Lobería;Tamangueyú
6483010;Buenos Aires;Lobos;Antonio Carboni
6483020;Buenos Aires;Lobos;Elvira
6483030;Buenos Aires;Lobos;Laguna de Lobos
6483040;Buenos Aires;Lobos;Lobos
6483050;Buenos Aires;Lobos;Salvador María
6490010;Buenos Aires;Lomas De Zamora;Banfield
6490010;Buenos Aires;Lomas De Zamora;Llavallol
6490010;Buenos Aires;Lomas De Zamora;Lomas De Zamora
6490010;Buenos Aires;Lomas De Zamora;Temperley
6490010;Buenos Aires;Lomas De Zamora;Turdera
6490010;Buenos Aires;Lomas De Zamora;Villa Centenario
6490010;Buenos Aires;Lomas De Zamora;Villa Fiorito
6497020;Buenos Aires;Luján;Carlos Keen
6497025;Buenos Aires;Luján;Club de Campo Los Puentes
6497060;Buenos Aires;Luján;Barrio Las Casuarinas
6497060;Buenos Aires;Luján;Cortines
6497060;Buenos Aires;Luján;José María Jáuregui (Est. Jáuregui)
6497060;Buenos Aires;Luján;Lezica y Torrezuri
6497060;Buenos Aires;Luján;Luján
6497060;Buenos Aires;Luján;Open Door  (Est. Dr. Domingo Cabred)
6497070;Buenos Aires;Luján;Country Club Las Praderas
6497070;Buenos Aires;Luján;Olivera
6497090;Buenos Aires;Luján;Torres
6505010;Buenos Aires;Magdalena;Atalaya
6505020;Buenos Aires;Magdalena;General Mansilla  (Est. Bartolomé Bavio)
6505030;Buenos Aires;Magdalena;Los Naranjos
6505040;Buenos Aires;Magdalena;Magdalena
6505050;Buenos Aires;Magdalena;Roberto J. Payró
6505060;Buenos Aires;Magdalena;Vieytes
6511010;Buenos Aires;Maipú;Las Armas
6511020;Buenos Aires;Maipú;Maipú
6511030;Buenos Aires;Maipú;Santo Domingo
6515010;Buenos Aires;Malvinas Argentinas;Area De Promocion El Triángulo
6515010;Buenos Aires;Malvinas Argentinas;Grand Bourg
6515010;Buenos Aires;Malvinas Argentinas;Ingeniero Adolfo Sourdeaux
6515010;Buenos Aires;Malvinas Argentinas;Ingeniero Pablo Nogués
6515010;Buenos Aires;Malvinas Argentinas;Los Polvorines
6515010;Buenos Aires;Malvinas Argentinas;Malvinas Argentinas
6515010;Buenos Aires;Malvinas Argentinas;Tortuguitas
6515010;Buenos Aires;Malvinas Argentinas;Villa De Mayo
6518010;Buenos Aires;Mar Chiquita;Coronel Vidal
6518020;Buenos Aires;Mar Chiquita;Atlantida
6518020;Buenos Aires;Mar Chiquita;Camet Norte
6518020;Buenos Aires;Mar Chiquita;Frente Mar
6518020;Buenos Aires;Mar Chiquita;General Pirán
6518020;Buenos Aires;Mar Chiquita;La Baliza
6518020;Buenos Aires;Mar Chiquita;La Caleta
6518020;Buenos Aires;Mar Chiquita;Playa Dorada
6518020;Buenos Aires;Mar Chiquita;Santa Elena
6518030;Buenos Aires;Mar Chiquita;La Armonía
6518040;Buenos Aires;Mar Chiquita;Mar Chiquita
6518050;Buenos Aires;Mar Chiquita;Mar de Cobo
6518060;Buenos Aires;Mar Chiquita;Santa Clara del Mar
6518070;Buenos Aires;Mar Chiquita;Vivoratá
6525010;Buenos Aires;Marcos Paz;Barrio Santa Rosa
6525020;Buenos Aires;Marcos Paz;Marcos Paz
6532005;Buenos Aires;Mercedes;Goldney
6532010;Buenos Aires;Mercedes;Gowland
6532020;Buenos Aires;Mercedes;Mercedes
6532030;Buenos Aires;Mercedes;Jorge Born
6539010;Buenos Aires;Merlo;Libertad
6539010;Buenos Aires;Merlo;Mariano Acosta
6539010;Buenos Aires;Merlo;Merlo
6539010;Buenos Aires;Merlo;Pontevedra
6539010;Buenos Aires;Merlo;San Antonio De Padua
6547010;Buenos Aires;Monte;Abbott
6547020;Buenos Aires;Monte;San Miguel del Monte  (Est. Monte)
6547030;Buenos Aires;Monte;Zenón Videla Dorna
6553010;Buenos Aires;Monte Hermoso;Balneario Sauce Grande
6553020;Buenos Aires;Monte Hermoso;Monte Hermoso
6560010;Buenos Aires;Moreno;Cuartel V
6560010;Buenos Aires;Moreno;Francisco Alvarez
6560010;Buenos Aires;Moreno;La Reja
6560010;Buenos Aires;Moreno;Moreno
6560010;Buenos Aires;Moreno;Paso Del Rey
6560010;Buenos Aires;Moreno;Trujui
6568010;Buenos Aires;Morón;Castelar
6568010;Buenos Aires;Morón;El Palomar
6568010;Buenos Aires;Morón;Haedo
6568010;Buenos Aires;Morón;Moron
6568010;Buenos Aires;Morón;Villa Sarmiento
6574010;Buenos Aires;Navarro;José Juan Almeyra
6574020;Buenos Aires;Navarro;Las Marianas
6574030;Buenos Aires;Navarro;Navarro
6574040;Buenos Aires;Navarro;Villa Moll  (Est. Moll)
6581010;Buenos Aires;Necochea;Claraz
6581025;Buenos Aires;Necochea;Energía
6581030;Buenos Aires;Necochea;Juan N. Fernández
6581040;Buenos Aires;Necochea;Costa Bonita
6581040;Buenos Aires;Necochea;Necochea - Quequén
6581050;Buenos Aires;Necochea;Nicanor Olivera  (Est. La Dulce)
6581060;Buenos Aires;Necochea;Ramón Santamarina
6588010;Buenos Aires;9 de Julio;Alfredo Demarchi  (Est. Facundo Quiroga)
6588020;Buenos Aires;9 de Julio;Carlos María Naón
6588030;Buenos Aires;9 de Julio;12 de Octubre
6588040;Buenos Aires;9 de Julio;Dudignac
6588050;Buenos Aires;9 de Julio;La Aurora  (Est. La Niña)
6588060;Buenos Aires;9 de Julio;Manuel B. Gonnet  (Est. French)
6588070;Buenos Aires;9 de Julio;Marcelino Ugarte  (Est. Dennehy)
6588080;Buenos Aires;9 de Julio;Morea
6588090;Buenos Aires;9 de Julio;Norumbega
6588100;Buenos Aires;9 de Julio;9 de Julio
6588110;Buenos Aires;9 de Julio;Patricios
6588120;Buenos Aires;9 de Julio;Villa General Fournier  (Est. 9 de Julio Sud)
6595010;Buenos Aires;Olavarría;Blancagrande
6595030;Buenos Aires;Olavarría;Colonia Nievas
6595040;Buenos Aires;Olavarría;Colonia San Miguel
6595050;Buenos Aires;Olavarría;Espigas
6595060;Buenos Aires;Olavarría;Hinojo
6595070;Buenos Aires;Olavarría;Colonia Hinojo
6595070;Buenos Aires;Olavarría;Olavarría
6595080;Buenos Aires;Olavarría;Recalde
6595080;Buenos Aires;Olavarría;Villa Arrieta
6595090;Buenos Aires;Olavarría;Santa Luisa
6595100;Buenos Aires;Olavarría;Sierra Chica
6595110;Buenos Aires;Olavarría;Sierras Bayas
6595120;Buenos Aires;Olavarría;Villa Alfredo Fortabat
6595130;Buenos Aires;Olavarría;Villa La Serranía
6602010;Buenos Aires;Patagones;Bahía San Blas
6602020;Buenos Aires;Patagones;Cardenal Cagliero
6602030;Buenos Aires;Patagones;Carmen de Patagones
6602040;Buenos Aires;Patagones;José B. Casas
6602050;Buenos Aires;Patagones;Juan A. Pradere
6602060;Buenos Aires;Patagones;Stroeder
6602070;Buenos Aires;Patagones;Villalonga
6609010;Buenos Aires;Pehuajó;Capitán Castro
6609020;Buenos Aires;Pehuajó;San Esteban
6609030;Buenos Aires;Pehuajó;Francisco Madero
6609035;Buenos Aires;Pehuajó;Inocencio Sosa
6609040;Buenos Aires;Pehuajó;Juan José Paso
6609050;Buenos Aires;Pehuajó;Magdala
6609060;Buenos Aires;Pehuajó;Mones Cazón
6609070;Buenos Aires;Pehuajó;Nueva Plata
6609080;Buenos Aires;Pehuajó;Chiclana
6609080;Buenos Aires;Pehuajó;Pehuajó
6609090;Buenos Aires;Pehuajó;San Bernardo  (Est. Guanaco)
6616010;Buenos Aires;Pellegrini;Bocayuva
6616020;Buenos Aires;Pellegrini;De Bary
6616030;Buenos Aires;Pellegrini;Pellegrini
6623010;Buenos Aires;Pergamino;Acevedo
6623020;Buenos Aires;Pergamino;Fontezuela
6623030;Buenos Aires;Pergamino;Guerrico
6623040;Buenos Aires;Pergamino;Juan A. de la Peña
6623050;Buenos Aires;Pergamino;Juan Anchorena  (Est. Urquiza)
6623060;Buenos Aires;Pergamino;La Violeta
6623070;Buenos Aires;Pergamino;Manuel Ocampo
6623080;Buenos Aires;Pergamino;Mariano Benítez
6623090;Buenos Aires;Pergamino;Mariano H. Alfonzo  (Est. San Patricio)
6623100;Buenos Aires;Pergamino;Pergamino
6623110;Buenos Aires;Pergamino;Pinzón
6623120;Buenos Aires;Pergamino;Rancagua
6623130;Buenos Aires;Pergamino;Villa Angélica  (Est. El Socorro)
6623140;Buenos Aires;Pergamino;Villa San José
6630010;Buenos Aires;Pila;Casalins
6630020;Buenos Aires;Pila;Pila
6638040;Buenos Aires;Pilar;Barrio Parque Almirante Irizar  (Ap. Kilómetro 61)
6638040;Buenos Aires;Pilar;Club de Campo Larena - Los Quinchos
6638040;Buenos Aires;Pilar;Country Club El Jagüel
6638040;Buenos Aires;Pilar;Del Viso
6638040;Buenos Aires;Pilar;Fátima
6638040;Buenos Aires;Pilar;La Lonja
6638040;Buenos Aires;Pilar;Los Cachorros
6638040;Buenos Aires;Pilar;Manuel Alberti
6638040;Buenos Aires;Pilar;Manzanares
6638040;Buenos Aires;Pilar;Manzone
6638040;Buenos Aires;Pilar;Maquinista F. Savio (oeste)
6638040;Buenos Aires;Pilar;Pilar
6638040;Buenos Aires;Pilar;Presidente Derqui
6638040;Buenos Aires;Pilar;Roberto De Vicenzo
6638040;Buenos Aires;Pilar;Santa Teresa
6638040;Buenos Aires;Pilar;Tortuguitas
6638040;Buenos Aires;Pilar;Villa Astolfi
6638040;Buenos Aires;Pilar;Villa Rosa
6638040;Buenos Aires;Pilar;Zelaya
6644010;Buenos Aires;Pinamar;Carilo
6644010;Buenos Aires;Pinamar;Ostende
6644010;Buenos Aires;Pinamar;Pinamar
6644010;Buenos Aires;Pinamar;Valeria Del Mar
6648010;Buenos Aires;Presidente Perón;Barrio America Unida
6648010;Buenos Aires;Presidente Perón;Guernica
6651010;Buenos Aires;Puán;Azopardo
6651020;Buenos Aires;Puán;Bordenave
6651030;Buenos Aires;Puán;Darregueira
6651040;Buenos Aires;Puán;17 de Agosto
6651060;Buenos Aires;Puán;Felipe Solá
6651070;Buenos Aires;Puán;López Lecube
6651080;Buenos Aires;Puán;Puán
6651090;Buenos Aires;Puán;San Germán
6651100;Buenos Aires;Puán;Villa Castelar  (Est. Erize)
6651110;Buenos Aires;Puán;Villa Iris
6655010;Buenos Aires;Punta Indio;Alvarez Jonte
6655030;Buenos Aires;Punta Indio;Pipinas
6655040;Buenos Aires;Punta Indio;Las Tahonas
6655040;Buenos Aires;Punta Indio;Punta Indio
6655050;Buenos Aires;Punta Indio;Verónica
6658010;Buenos Aires;Quilmes;Bernal
6658010;Buenos Aires;Quilmes;Bernal Oeste
6658010;Buenos Aires;Quilmes;Don Bosco
6658010;Buenos Aires;Quilmes;Ezpeleta
6658010;Buenos Aires;Quilmes;Ezpeleta Oeste
6658010;Buenos Aires;Quilmes;Quilmes
6658010;Buenos Aires;Quilmes;Quilmes Oeste
6658010;Buenos Aires;Quilmes;San Francisco Solano
6658010;Buenos Aires;Quilmes;Villa La Florida
6665010;Buenos Aires;Ramallo;El Paraíso
6665020;Buenos Aires;Ramallo;Las Bahamas
6665030;Buenos Aires;Ramallo;Pérez Millán
6665040;Buenos Aires;Ramallo;Ramallo
6665050;Buenos Aires;Ramallo;Villa General Savio  (Est. Sánchez)
6665060;Buenos Aires;Ramallo;Villa Ramallo
6672010;Buenos Aires;Rauch;Rauch
6679010;Buenos Aires;Rivadavia;América
6679020;Buenos Aires;Rivadavia;Fortín Olavarría
6679030;Buenos Aires;Rivadavia;González Moreno
6679040;Buenos Aires;Rivadavia;Mira Pampa
6679050;Buenos Aires;Rivadavia;Roosevelt
6679060;Buenos Aires;Rivadavia;San Mauricio
6679070;Buenos Aires;Rivadavia;Sansinena
6679080;Buenos Aires;Rivadavia;Sundblad
6686010;Buenos Aires;Rojas;La Beba
6686020;Buenos Aires;Rojas;Las Carabelas
6686030;Buenos Aires;Rojas;Los Indios
6686040;Buenos Aires;Rojas;Rafael Obligado
6686050;Buenos Aires;Rojas;Roberto Cano
6686060;Buenos Aires;Rojas;Rojas
6686060;Buenos Aires;Rojas;Villa Parque Cecir
6686070;Buenos Aires;Rojas;Sol de Mayo
6686080;Buenos Aires;Rojas;Barrio Las Margaritas
6686080;Buenos Aires;Rojas;Villa Manuel Pomar
6693010;Buenos Aires;Roque Pérez;Carlos Beguerie
6693020;Buenos Aires;Roque Pérez;Roque Pérez
6700010;Buenos Aires;Saavedra;Arroyo Corto
6700030;Buenos Aires;Saavedra;Dufaur
6700040;Buenos Aires;Saavedra;Espartillar
6700050;Buenos Aires;Saavedra;Goyena
6700055;Buenos Aires;Saavedra;Las Encadenadas
6700060;Buenos Aires;Saavedra;Pigüé
6700070;Buenos Aires;Saavedra;Saavedra
6707010;Buenos Aires;Saladillo;Alvarez de Toledo
6707030;Buenos Aires;Saladillo;Cazón
6707040;Buenos Aires;Saladillo;Del Carril
6707050;Buenos Aires;Saladillo;Polvaredas
6707060;Buenos Aires;Saladillo;Blaquier
6707060;Buenos Aires;Saladillo;Saladillo
6714010;Buenos Aires;Salto;Arroyo Dulce
6714020;Buenos Aires;Salto;Berdier
6714030;Buenos Aires;Salto;Gahan
6714040;Buenos Aires;Salto;Inés Indart
6714050;Buenos Aires;Salto;La Invencible
6714060;Buenos Aires;Salto;Salto
6721010;Buenos Aires;Salliqueló;Quenumá
6721020;Buenos Aires;Salliqueló;Salliqueló
6728010;Buenos Aires;San Andrés de Giles;Azcuénaga
6728020;Buenos Aires;San Andrés de Giles;Cucullú
6728030;Buenos Aires;San Andrés de Giles;Franklin
6728040;Buenos Aires;San Andrés de Giles;San Andrés de Giles
6728050;Buenos Aires;San Andrés de Giles;Solís
6728060;Buenos Aires;San Andrés de Giles;Villa Espil
6728070;Buenos Aires;San Andrés de Giles;Villa Ruiz
6735010;Buenos Aires;San Antonio de Areco;Duggan
6735020;Buenos Aires;San Antonio de Areco;San Antonio de Areco
6735030;Buenos Aires;San Antonio de Areco;Villa Lía
6742010;Buenos Aires;San Cayetano;Balneario San Cayetano
6742020;Buenos Aires;San Cayetano;Ochandío
6742030;Buenos Aires;San Cayetano;San Cayetano
6749010;Buenos Aires;San Fernando;San Fernando
6749010;Buenos Aires;San Fernando;Victoria
6749010;Buenos Aires;San Fernando;Virreyes
6756010;Buenos Aires;San Isidro;Acassuso
6756010;Buenos Aires;San Isidro;Beccar
6756010;Buenos Aires;San Isidro;Boulogne Sur Mer
6756010;Buenos Aires;San Isidro;Martínez
6756010;Buenos Aires;San Isidro;San Isidro
6756010;Buenos Aires;San Isidro;Villa Adelina
6760010;Buenos Aires;San Miguel;Bella Vista
6760010;Buenos Aires;San Miguel;Campo De Mayo
6760010;Buenos Aires;San Miguel;Muñiz
6760010;Buenos Aires;San Miguel;San Miguel
6763010;Buenos Aires;San Nicolás;Campos Salles
6763010;Buenos Aires;San Nicolás;Conesa
6763010;Buenos Aires;San Nicolás;Villa Canto
6763010;Buenos Aires;San Nicolás;Villa Riccio
6763020;Buenos Aires;San Nicolás;Erézcano
6763030;Buenos Aires;San Nicolás;General Rojo
6763040;Buenos Aires;San Nicolás;La Emilia
6763050;Buenos Aires;San Nicolás;San Nicolás de los Arroyos
6763060;Buenos Aires;San Nicolás;Villa Esperanza
6770010;Buenos Aires;San Pedro;Gobernador Castro
6770015;Buenos Aires;San Pedro;Ingeniero Moneta
6770020;Buenos Aires;San Pedro;Obligado
6770030;Buenos Aires;San Pedro;Pueblo Doyle
6770040;Buenos Aires;San Pedro;Río Tala
6770050;Buenos Aires;San Pedro;San Pedro
6770060;Buenos Aires;San Pedro;Santa Lucía
6778020;Buenos Aires;San Vicente;Alejandro Korn
6778020;Buenos Aires;San Vicente;Domselaar
6778020;Buenos Aires;San Vicente;San Vicente
6784010;Buenos Aires;Suipacha;General Rivas
6784020;Buenos Aires;Suipacha;Suipacha
6791010;Buenos Aires;Tandil;De la Canal
6791030;Buenos Aires;Tandil;Gardey
6791040;Buenos Aires;Tandil;María Ignacia  (Est. Vela)
6791050;Buenos Aires;Tandil;Desvío Aguirre
6791050;Buenos Aires;Tandil;Tandil
6798010;Buenos Aires;Tapalqué;Crotto
6798020;Buenos Aires;Tapalqué;Tapalqué
6798030;Buenos Aires;Tapalqué;Velloso
6805010;Buenos Aires;Tigre;Benavídez
6805010;Buenos Aires;Tigre;Dique Luján
6805010;Buenos Aires;Tigre;Don Torcuato Este
6805010;Buenos Aires;Tigre;Don Torcuato Oeste
6805010;Buenos Aires;Tigre;El Talar
6805010;Buenos Aires;Tigre;General Pacheco
6805010;Buenos Aires;Tigre;Los Troncos Del Talar
6805010;Buenos Aires;Tigre;Nordelta
6805010;Buenos Aires;Tigre;Ricardo Rojas
6805010;Buenos Aires;Tigre;Rincón de Milberg
6805010;Buenos Aires;Tigre;Tigre
6812010;Buenos Aires;Tordillo;General Conesa
6812010;Buenos Aires;Tordillo;Villa Roch
6819010;Buenos Aires;Tornquist;Chasicó
6819020;Buenos Aires;Tornquist;Saldungaray
6819030;Buenos Aires;Tornquist;Sierra de la Ventana
6819040;Buenos Aires;Tornquist;Tornquist
6819050;Buenos Aires;Tornquist;Tres Picos
6819060;Buenos Aires;Tornquist;Villa Serrana La Gruta
6819070;Buenos Aires;Tornquist;Villa Ventana
6826010;Buenos Aires;Trenque Lauquen;Berutti
6826020;Buenos Aires;Trenque Lauquen;Girodias
6826030;Buenos Aires;Trenque Lauquen;La Carreta
6826040;Buenos Aires;Trenque Lauquen;30 de Agosto
6826050;Buenos Aires;Trenque Lauquen;Trenque Lauquen
6826060;Buenos Aires;Trenque Lauquen;Trongé
6833010;Buenos Aires;Tres Arroyos;Balneario Orense
6833020;Buenos Aires;Tres Arroyos;Claromecó
6833030;Buenos Aires;Tres Arroyos;Copetonas
6833040;Buenos Aires;Tres Arroyos;Lin Calel
6833050;Buenos Aires;Tres Arroyos;Micaela Cascallares  (Est. Cascallares)
6833060;Buenos Aires;Tres Arroyos;Orense
6833070;Buenos Aires;Tres Arroyos;Reta
6833080;Buenos Aires;Tres Arroyos;San Francisco de Bellocq
6833090;Buenos Aires;Tres Arroyos;San Mayol
6833100;Buenos Aires;Tres Arroyos;Tres Arroyos
6833110;Buenos Aires;Tres Arroyos;Dunamar
6833110;Buenos Aires;Tres Arroyos;Villa Rodríguez  (Est. Barrow)
6840010;Buenos Aires;Tres De Febrero;11 De Septiembre
6840010;Buenos Aires;Tres De Febrero;Caseros
6840010;Buenos Aires;Tres De Febrero;Churruca
6840010;Buenos Aires;Tres De Febrero;Ciudadela
6840010;Buenos Aires;Tres De Febrero;Ciudad Jardín Lomas del Palomar
6840010;Buenos Aires;Tres De Febrero;El Libertador
6840010;Buenos Aires;Tres De Febrero;Jose Ingenieros
6840010;Buenos Aires;Tres De Febrero;Loma Hermosa
6840010;Buenos Aires;Tres De Febrero;Martín Coronado
6840010;Buenos Aires;Tres De Febrero;Pablo Podestá
6840010;Buenos Aires;Tres De Febrero;Remedios De Escalada
6840010;Buenos Aires;Tres De Febrero;Saenz Peña
6840010;Buenos Aires;Tres De Febrero;Santos Lugares
6840010;Buenos Aires;Tres De Febrero;Villa Bosch (Est. Juan Maria Bosch)
6840010;Buenos Aires;Tres De Febrero;Villa Raffo
6847010;Buenos Aires;Tres Lomas;Ingeniero Thompson
6847020;Buenos Aires;Tres Lomas;Tres Lomas
