ID_Acceso_Prov;ID_Provincia;Velocidad;Accesos;ID_Periodo;ID_Rango_Velocidad
14374;San Luis;25,1;75773;2023-T1;10–30 Mbps
14375;San Luis;320;10;2023-T1;300–1000 Mbps
14376;San Luis;50,1;832;2023-T1;50–100 Mbps
14377;San Luis;512;21;2023-T1;300–1000 Mbps
14378;San Luis;640;6;2023-T1;300–1000 Mbps
14379;San Luis;100,1;216;2023-T1;100–300 Mbps
14380;San Luis;1024;4925;2023-T1;>1000 Mbps
14381;Santa Cruz;1;218;2023-T1;0–10 Mbps
14382;Santa Cruz;4;2001;2023-T1;0–10 Mbps
14383;Santa Cruz;6;1840;2023-T1;0–10 Mbps
14384;Santa Cruz;9;2324;2023-T1;0–10 Mbps
14385;Santa Cruz;10;8;2023-T1;10–30 Mbps
14386;Santa Cruz;1,2;6592;2023-T1;0–10 Mbps
14387;Santa Cruz;16;4188;2023-T1;10–30 Mbps
14388;Santa Cruz;19;725;2023-T1;10–30 Mbps
14389;Santa Cruz;2,2;2106;2023-T1;0–10 Mbps
14390;Santa Cruz;25;85;2023-T1;10–30 Mbps
14391;Santa Cruz;0,26;1044;2023-T1;0–10 Mbps
14392;Santa Cruz;31;2165;2023-T1;30–50 Mbps
14393;Santa Cruz;3,2;2534;2023-T1;0–10 Mbps
14394;Santa Cruz;36;516;2023-T1;30–50 Mbps
14395;Santa Cruz;0,38;3;2023-T1;0–10 Mbps
14396;Santa Cruz;41;12;2023-T1;30–50 Mbps
14397;Santa Cruz;4,5;826;2023-T1;0–10 Mbps
14398;Santa Cruz;0,51;26;2023-T1;0–10 Mbps
14399;Santa Cruz;6,4;2221;2023-T1;0–10 Mbps
14400;Santa Cruz;7,5;13;2023-T1;0–10 Mbps
14401;Santa Cruz;0,75;22;2023-T1;0–10 Mbps
14402;Santa Cruz;77;166;2023-T1;50–100 Mbps
14403;Santa Cruz;10,1;9035;2023-T1;10–30 Mbps
14404;Santa Cruz;12,3;2008;2023-T1;10–30 Mbps
14405;Santa Cruz;20,5;2940;2023-T1;10–30 Mbps
14406;Santa Cruz;25,1;1454;2023-T1;10–30 Mbps
14407;Santa Cruz;50,1;4880;2023-T1;50–100 Mbps
14408;Santa Cruz;100,1;409;2023-T1;100–300 Mbps
14409;Santa Fe;1;5;2023-T1;0–10 Mbps
14410;Santa Fe;4;172;2023-T1;0–10 Mbps
14411;Santa Fe;6;20329;2023-T1;0–10 Mbps
14412;Santa Fe;9;11622;2023-T1;0–10 Mbps
14413;Santa Fe;10;1440;2023-T1;10–30 Mbps
14414;Santa Fe;1,2;7650;2023-T1;0–10 Mbps
14415;Santa Fe;14;75;2023-T1;10–30 Mbps
14416;Santa Fe;16;23786;2023-T1;10–30 Mbps
14417;Santa Fe;17;41;2023-T1;10–30 Mbps
14418;Santa Fe;19;8;2023-T1;10–30 Mbps
14419;Santa Fe;2,2;7032;2023-T1;0–10 Mbps
14420;Santa Fe;25;39;2023-T1;10–30 Mbps
14421;Santa Fe;0,26;18101;2023-T1;0–10 Mbps
14422;Santa Fe;31;17601;2023-T1;30–50 Mbps
14423;Santa Fe;3,2;28805;2023-T1;0–10 Mbps
14424;Santa Fe;36;58;2023-T1;30–50 Mbps
14425;Santa Fe;37;18;2023-T1;30–50 Mbps
14426;Santa Fe;0,38;32;2023-T1;0–10 Mbps
14427;Santa Fe;39;2;2023-T1;30–50 Mbps
14428;Santa Fe;41;1937;2023-T1;30–50 Mbps
14429;Santa Fe;4,5;5321;2023-T1;0–10 Mbps
14430;Santa Fe;46;81;2023-T1;30–50 Mbps
14431;Santa Fe;0,51;335;2023-T1;0–10 Mbps
14432;Santa Fe;61;303;2023-T1;50–100 Mbps
14433;Santa Fe;6,4;35799;2023-T1;0–10 Mbps
14434;Santa Fe;6,7;740;2023-T1;0–10 Mbps
14435;Santa Fe;7,5;5739;2023-T1;0–10 Mbps
14436;Santa Fe;0,75;101;2023-T1;0–10 Mbps
14437;Santa Fe;77;51;2023-T1;50–100 Mbps
14438;Santa Fe;81;1807;2023-T1;50–100 Mbps
14439;Santa Fe;97;1;2023-T1;50–100 Mbps
14440;Santa Fe;100;30;2023-T1;100–300 Mbps
14441;Santa Fe;10,1;161907;2023-T1;10–30 Mbps
14442;Santa Fe;122;832;2023-T1;100–300 Mbps
14443;Santa Fe;12,3;1139;2023-T1;10–30 Mbps
14444;Santa Fe;145;1;2023-T1;100–300 Mbps
14445;Santa Fe;155;2825;2023-T1;100–300 Mbps
14446;Santa Fe;203;9363;2023-T1;100–300 Mbps
14447;Santa Fe;20,5;50012;2023-T1;10–30 Mbps
14448;Santa Fe;25,1;8809;2023-T1;10–30 Mbps
14449;Santa Fe;256;468;2023-T1;100–300 Mbps
14450;Santa Fe;320;138244;2023-T1;300–1000 Mbps
14451;Santa Fe;450;2041;2023-T1;300–1000 Mbps
14452;Santa Fe;473;1;2023-T1;300–1000 Mbps
14453;Santa Fe;50,1;141020;2023-T1;50–100 Mbps
14454;Santa Fe;512;12699;2023-T1;300–1000 Mbps
14455;Santa Fe;640;448;2023-T1;300–1000 Mbps
14456;Santa Fe;768;1;2023-T1;300–1000 Mbps
14457;Santa Fe;850;14;2023-T1;300–1000 Mbps
14458;Santa Fe;100,1;167110;2023-T1;100–300 Mbps
14459;Santa Fe;1024;275;2023-T1;>1000 Mbps
14460;Santa Fe;50,25;4;2023-T1;50–100 Mbps
14461;Santiago Del Estero;1;908;2023-T1;0–10 Mbps
14462;Santiago Del Estero;2;307;2023-T1;0–10 Mbps
14463;Santiago Del Estero;6;418;2023-T1;0–10 Mbps
14464;Santiago Del Estero;9;86;2023-T1;0–10 Mbps
14465;Santiago Del Estero;1,2;278;2023-T1;0–10 Mbps
14466;Santiago Del Estero;16;476;2023-T1;10–30 Mbps
14467;Santiago Del Estero;2,2;380;2023-T1;0–10 Mbps
14468;Santiago Del Estero;0,26;993;2023-T1;0–10 Mbps
14469;Santiago Del Estero;31;717;2023-T1;30–50 Mbps
14470;Santiago Del Estero;3,2;7313;2023-T1;0–10 Mbps
14471;Santiago Del Estero;41;41;2023-T1;30–50 Mbps
14472;Santiago Del Estero;4,5;1220;2023-T1;0–10 Mbps
14473;Santiago Del Estero;0,51;39;2023-T1;0–10 Mbps
14474;Santiago Del Estero;61;1;2023-T1;50–100 Mbps
14475;Santiago Del Estero;6,4;11913;2023-T1;0–10 Mbps
14476;Santiago Del Estero;7,5;1273;2023-T1;0–10 Mbps
14477;Santiago Del Estero;0,75;139;2023-T1;0–10 Mbps
14478;Santiago Del Estero;10,1;55830;2023-T1;10–30 Mbps
14479;Santiago Del Estero;12,3;16231;2023-T1;10–30 Mbps
14480;Santiago Del Estero;20,5;4570;2023-T1;10–30 Mbps
14481;Santiago Del Estero;25,1;17;2023-T1;10–30 Mbps
14482;Santiago Del Estero;320;7435;2023-T1;300–1000 Mbps
14483;Santiago Del Estero;50,1;1020;2023-T1;50–100 Mbps
14484;Santiago Del Estero;512;724;2023-T1;300–1000 Mbps
14485;Santiago Del Estero;100,1;6215;2023-T1;100–300 Mbps
14486;Santiago Del Estero;1024;11;2023-T1;>1000 Mbps
14487;Tierra Del Fuego;1;318;2023-T1;0–10 Mbps
14488;Tierra Del Fuego;4;3740;2023-T1;0–10 Mbps
14489;Tierra Del Fuego;6;414;2023-T1;0–10 Mbps
14490;Tierra Del Fuego;9;8517;2023-T1;0–10 Mbps
14491;Tierra Del Fuego;10;9;2023-T1;10–30 Mbps
14492;Tierra Del Fuego;1,2;513;2023-T1;0–10 Mbps
14493;Tierra Del Fuego;16;9133;2023-T1;10–30 Mbps
14494;Tierra Del Fuego;19;236;2023-T1;10–30 Mbps
14495;Tierra Del Fuego;2,2;1;2023-T1;0–10 Mbps
14496;Tierra Del Fuego;25;193;2023-T1;10–30 Mbps
14497;Tierra Del Fuego;0,26;4575;2023-T1;0–10 Mbps
14498;Tierra Del Fuego;31;290;2023-T1;30–50 Mbps
14499;Tierra Del Fuego;3,2;3;2023-T1;0–10 Mbps
14500;Tierra Del Fuego;36;156;2023-T1;30–50 Mbps
14501;Tierra Del Fuego;41;111;2023-T1;30–50 Mbps
14502;Tierra Del Fuego;4,5;2024;2023-T1;0–10 Mbps
14503;Tierra Del Fuego;0,51;11;2023-T1;0–10 Mbps
14504;Tierra Del Fuego;61;56;2023-T1;50–100 Mbps
14505;Tierra Del Fuego;6,4;4762;2023-T1;0–10 Mbps
14506;Tierra Del Fuego;0,75;11;2023-T1;0–10 Mbps
14507;Tierra Del Fuego;10,1;4522;2023-T1;10–30 Mbps
14508;Tierra Del Fuego;12,3;11805;2023-T1;10–30 Mbps
14509;Tierra Del Fuego;155;33;2023-T1;100–300 Mbps
14510;Tierra Del Fuego;203;1;2023-T1;100–300 Mbps
14511;Tierra Del Fuego;20,5;174;2023-T1;10–30 Mbps
14512;Tierra Del Fuego;25,1;3511;2023-T1;10–30 Mbps
14513;Tierra Del Fuego;320;339;2023-T1;300–1000 Mbps
14514;Tierra Del Fuego;50,1;1482;2023-T1;50–100 Mbps
14515;Tierra Del Fuego;100,1;172;2023-T1;100–300 Mbps
14516;Tierra Del Fuego;1075;1;2023-T1;>1000 Mbps
14517;Tucumán;4;2271;2023-T1;0–10 Mbps
14518;Tucumán;6;1225;2023-T1;0–10 Mbps
14519;Tucumán;9;146;2023-T1;0–10 Mbps
14520;Tucumán;10;8;2023-T1;10–30 Mbps
14521;Tucumán;1,2;1237;2023-T1;0–10 Mbps
14522;Tucumán;14;1;2023-T1;10–30 Mbps
14523;Tucumán;16;2876;2023-T1;10–30 Mbps
14524;Tucumán;2,2;118;2023-T1;0–10 Mbps
14525;Tucumán;23;1;2023-T1;10–30 Mbps
14526;Tucumán;25;564;2023-T1;10–30 Mbps
14527;Tucumán;0,26;15126;2023-T1;0–10 Mbps
14528;Tucumán;31;1089;2023-T1;30–50 Mbps
14529;Tucumán;3,2;6529;2023-T1;0–10 Mbps
14530;Tucumán;36;12;2023-T1;30–50 Mbps
14531;Tucumán;41;3;2023-T1;30–50 Mbps
14532;Tucumán;4,5;448;2023-T1;0–10 Mbps
14533;Tucumán;0,51;19;2023-T1;0–10 Mbps
14534;Tucumán;61;1;2023-T1;50–100 Mbps
14535;Tucumán;6,4;12788;2023-T1;0–10 Mbps
14536;Tucumán;71;1;2023-T1;50–100 Mbps
14537;Tucumán;7,5;158;2023-T1;0–10 Mbps
14538;Tucumán;0,75;20;2023-T1;0–10 Mbps
14539;Tucumán;10,1;29317;2023-T1;10–30 Mbps
14540;Tucumán;12,3;12131;2023-T1;10–30 Mbps
14541;Tucumán;165;1;2023-T1;100–300 Mbps
14542;Tucumán;203;3;2023-T1;100–300 Mbps
14543;Tucumán;20,5;10557;2023-T1;10–30 Mbps
14544;Tucumán;25,1;69;2023-T1;10–30 Mbps
14545;Tucumán;320;39051;2023-T1;300–1000 Mbps
14546;Tucumán;50,1;61656;2023-T1;50–100 Mbps
14547;Tucumán;512;3453;2023-T1;300–1000 Mbps
14548;Tucumán;640;265;2023-T1;300–1000 Mbps
14549;Tucumán;700;1;2023-T1;300–1000 Mbps
14550;Tucumán;100,1;59929;2023-T1;100–300 Mbps
14551;Tucumán;1024;26;2023-T1;>1000 Mbps
14552;Buenos Aires;1;4611;2023-T2;0–10 Mbps
14553;Buenos Aires;2;141;2023-T2;0–10 Mbps
14554;Buenos Aires;4;41735;2023-T2;0–10 Mbps
14555;Buenos Aires;5;83;2023-T2;0–10 Mbps
14556;Buenos Aires;6;27327;2023-T2;0–10 Mbps
14557;Buenos Aires;8;53;2023-T2;0–10 Mbps
14558;Buenos Aires;9;63826;2023-T2;0–10 Mbps
14559;Buenos Aires;10;688;2023-T2;10–30 Mbps
14560;Buenos Aires;12;10;2023-T2;10–30 Mbps
14561;Buenos Aires;1,2;17899;2023-T2;0–10 Mbps
14562;Buenos Aires;14;238;2023-T2;10–30 Mbps
14563;Buenos Aires;15;149;2023-T2;10–30 Mbps
14564;Buenos Aires;16;94414;2023-T2;10–30 Mbps
14565;Buenos Aires;17;231;2023-T2;10–30 Mbps
14566;Buenos Aires;18;2;2023-T2;10–30 Mbps
14567;Buenos Aires;19;1080;2023-T2;10–30 Mbps
14568;Buenos Aires;22;2;2023-T2;10–30 Mbps
14569;Buenos Aires;2,2;19520;2023-T2;0–10 Mbps
14570;Buenos Aires;23;1;2023-T2;10–30 Mbps
14571;Buenos Aires;24;20;2023-T2;10–30 Mbps
14572;Buenos Aires;25;106;2023-T2;10–30 Mbps
14573;Buenos Aires;0,26;125147;2023-T2;0–10 Mbps
14574;Buenos Aires;31;782651;2023-T2;30–50 Mbps
14575;Buenos Aires;32;1611;2023-T2;30–50 Mbps
14576;Buenos Aires;3,2;43554;2023-T2;0–10 Mbps
14577;Buenos Aires;34;16;2023-T2;30–50 Mbps
14578;Buenos Aires;36;1373;2023-T2;30–50 Mbps
14579;Buenos Aires;37;30;2023-T2;30–50 Mbps
14580;Buenos Aires;0,38;18;2023-T2;0–10 Mbps
14581;Buenos Aires;41;5574;2023-T2;30–50 Mbps
14582;Buenos Aires;45;9;2023-T2;30–50 Mbps
14583;Buenos Aires;4,5;13365;2023-T2;0–10 Mbps
14584;Buenos Aires;49;659;2023-T2;30–50 Mbps
14585;Buenos Aires;50;1;2023-T2;50–100 Mbps
14586;Buenos Aires;0,51;25815;2023-T2;0–10 Mbps
14587;Buenos Aires;56;255;2023-T2;50–100 Mbps
14588;Buenos Aires;60;59;2023-T2;50–100 Mbps
14589;Buenos Aires;61;75495;2023-T2;50–100 Mbps
14590;Buenos Aires;62;78;2023-T2;50–100 Mbps
14591;Buenos Aires;6,4;75439;2023-T2;0–10 Mbps
14592;Buenos Aires;66;90;2023-T2;50–100 Mbps
14593;Buenos Aires;6,7;21;2023-T2;0–10 Mbps
14594;Buenos Aires;71;7238;2023-T2;50–100 Mbps
14595;Buenos Aires;7,5;11286;2023-T2;0–10 Mbps
14596;Buenos Aires;0,75;169;2023-T2;0–10 Mbps
14597;Buenos Aires;77;1599;2023-T2;50–100 Mbps
14598;Buenos Aires;81;9092;2023-T2;50–100 Mbps
14599;Buenos Aires;90;16;2023-T2;50–100 Mbps
14600;Buenos Aires;91;3;2023-T2;50–100 Mbps
14601;Buenos Aires;10,1;157372;2023-T2;10–30 Mbps
14602;Buenos Aires;109;14;2023-T2;100–300 Mbps
14603;Buenos Aires;122;496;2023-T2;100–300 Mbps
14604;Buenos Aires;12,3;21114;2023-T2;10–30 Mbps
14605;Buenos Aires;126;2;2023-T2;100–300 Mbps
14606;Buenos Aires;155;484778;2023-T2;100–300 Mbps
14607;Buenos Aires;164;1211;2023-T2;100–300 Mbps
14608;Buenos Aires;203;7739;2023-T2;100–300 Mbps
14609;Buenos Aires;20,5;124540;2023-T2;10–30 Mbps
14610;Buenos Aires;212;3;2023-T2;100–300 Mbps
14611;Buenos Aires;220;1;2023-T2;100–300 Mbps
14612;Buenos Aires;246;938;2023-T2;100–300 Mbps
14613;Buenos Aires;250;41;2023-T2;100–300 Mbps
14614;Buenos Aires;25,1;42701;2023-T2;10–30 Mbps
14615;Buenos Aires;256;258;2023-T2;100–300 Mbps
14616;Buenos Aires;270;15;2023-T2;100–300 Mbps
14617;Buenos Aires;320;1060257;2023-T2;300–1000 Mbps
14618;Buenos Aires;325;27;2023-T2;300–1000 Mbps
14619;Buenos Aires;450;965;2023-T2;300–1000 Mbps
14620;Buenos Aires;500;5;2023-T2;300–1000 Mbps
14621;Buenos Aires;50,1;504344;2023-T2;50–100 Mbps
14622;Buenos Aires;512;149680;2023-T2;300–1000 Mbps
14623;Buenos Aires;520;663;2023-T2;300–1000 Mbps
14624;Buenos Aires;640;12163;2023-T2;300–1000 Mbps
14625;Buenos Aires;850;563;2023-T2;300–1000 Mbps
14626;Buenos Aires;100,1;865122;2023-T2;100–300 Mbps
14627;Buenos Aires;1024;156691;2023-T2;>1000 Mbps
14628;Buenos Aires;50,25;1;2023-T2;50–100 Mbps
14629;CABA;1;1307;2023-T2;0–10 Mbps
14630;CABA;4;11975;2023-T2;0–10 Mbps
14631;CABA;6;3547;2023-T2;0–10 Mbps
14632;CABA;9;16864;2023-T2;0–10 Mbps
14633;CABA;10;3;2023-T2;10–30 Mbps
14634;CABA;12;5;2023-T2;10–30 Mbps
14635;CABA;1,2;4111;2023-T2;0–10 Mbps
14636;CABA;16;29730;2023-T2;10–30 Mbps
14637;CABA;17;5;2023-T2;10–30 Mbps
14638;CABA;22;1;2023-T2;10–30 Mbps
14639;CABA;2,2;249;2023-T2;0–10 Mbps
14640;CABA;31;58579;2023-T2;30–50 Mbps
14641;CABA;3,2;3971;2023-T2;0–10 Mbps
14642;CABA;36;24;2023-T2;30–50 Mbps
14643;CABA;0,38;31;2023-T2;0–10 Mbps
14644;CABA;41;238;2023-T2;30–50 Mbps
14645;CABA;4,5;994;2023-T2;0–10 Mbps
14646;CABA;0,51;451;2023-T2;0–10 Mbps
14647;CABA;56;1;2023-T2;50–100 Mbps
14648;CABA;61;17314;2023-T2;50–100 Mbps
14649;CABA;6,4;9017;2023-T2;0–10 Mbps
14650;CABA;67;1;2023-T2;50–100 Mbps
14651;CABA;71;3;2023-T2;50–100 Mbps
14652;CABA;7,5;7;2023-T2;0–10 Mbps
14653;CABA;0,75;34;2023-T2;0–10 Mbps
14654;CABA;77;1091;2023-T2;50–100 Mbps
14655;CABA;81;11;2023-T2;50–100 Mbps
14656;CABA;10,1;34541;2023-T2;10–30 Mbps
14657;CABA;120;1;2023-T2;100–300 Mbps
14658;CABA;122;30;2023-T2;100–300 Mbps
14659;CABA;12,3;92;2023-T2;10–30 Mbps
14660;CABA;126;3;2023-T2;100–300 Mbps
14661;CABA;131;1;2023-T2;100–300 Mbps
14662;CABA;155;147085;2023-T2;100–300 Mbps
14663;CABA;164;5;2023-T2;100–300 Mbps
14664;CABA;203;3301;2023-T2;100–300 Mbps
14665;CABA;20,5;7537;2023-T2;10–30 Mbps
14666;CABA;225;1;2023-T2;100–300 Mbps
14667;CABA;234;1;2023-T2;100–300 Mbps
14668;CABA;25,1;433;2023-T2;10–30 Mbps
14669;CABA;256;1442;2023-T2;100–300 Mbps
14670;CABA;300;1;2023-T2;300–1000 Mbps
14671;CABA;320;553467;2023-T2;300–1000 Mbps
14672;CABA;330;2;2023-T2;300–1000 Mbps
14673;CABA;450;3;2023-T2;300–1000 Mbps
14674;CABA;50,1;66357;2023-T2;50–100 Mbps
14675;CABA;512;86440;2023-T2;300–1000 Mbps
14676;CABA;640;372;2023-T2;300–1000 Mbps
14677;CABA;768;1;2023-T2;300–1000 Mbps
14678;CABA;850;1;2023-T2;300–1000 Mbps
14679;CABA;100,1;375600;2023-T2;100–300 Mbps
14680;CABA;1024;68405;2023-T2;>1000 Mbps
14681;Catamarca;6;332;2023-T2;0–10 Mbps
14682;Catamarca;1,2;176;2023-T2;0–10 Mbps
14683;Catamarca;16;1901;2023-T2;10–30 Mbps
14684;Catamarca;2,2;115;2023-T2;0–10 Mbps
14685;Catamarca;25;914;2023-T2;10–30 Mbps
14686;Catamarca;0,26;70;2023-T2;0–10 Mbps
14687;Catamarca;31;861;2023-T2;30–50 Mbps
14688;Catamarca;3,2;1644;2023-T2;0–10 Mbps
14689;Catamarca;4,5;1;2023-T2;0–10 Mbps
14690;Catamarca;0,51;34;2023-T2;0–10 Mbps
14691;Catamarca;6,4;780;2023-T2;0–10 Mbps
14692;Catamarca;0,75;37;2023-T2;0–10 Mbps
14693;Catamarca;10,1;3424;2023-T2;10–30 Mbps
14694;Catamarca;12,3;31;2023-T2;10–30 Mbps
14695;Catamarca;203;42;2023-T2;100–300 Mbps
14696;Catamarca;20,5;2272;2023-T2;10–30 Mbps
14697;Catamarca;25,1;47;2023-T2;10–30 Mbps
14698;Catamarca;320;8099;2023-T2;300–1000 Mbps
14699;Catamarca;50,1;35211;2023-T2;50–100 Mbps
14700;Catamarca;512;372;2023-T2;300–1000 Mbps
14701;Catamarca;640;834;2023-T2;300–1000 Mbps
14702;Catamarca;100,1;17716;2023-T2;100–300 Mbps
14703;Catamarca;1024;20;2023-T2;>1000 Mbps
14704;Chaco;4;167;2023-T2;0–10 Mbps
14705;Chaco;6;5115;2023-T2;0–10 Mbps
14706;Chaco;9;700;2023-T2;0–10 Mbps
14707;Chaco;10;1;2023-T2;10–30 Mbps
14708;Chaco;1,2;416;2023-T2;0–10 Mbps
14709;Chaco;16;3421;2023-T2;10–30 Mbps
14710;Chaco;2,2;780;2023-T2;0–10 Mbps
14711;Chaco;0,26;3816;2023-T2;0–10 Mbps
14712;Chaco;31;2294;2023-T2;30–50 Mbps
14713;Chaco;3,2;2925;2023-T2;0–10 Mbps
14714;Chaco;36;19;2023-T2;30–50 Mbps
14715;Chaco;4,5;385;2023-T2;0–10 Mbps
14716;Chaco;0,51;234;2023-T2;0–10 Mbps
14717;Chaco;6,4;4784;2023-T2;0–10 Mbps
14718;Chaco;7,5;106;2023-T2;0–10 Mbps
14719;Chaco;0,75;2;2023-T2;0–10 Mbps
14720;Chaco;10,1;8237;2023-T2;10–30 Mbps
14721;Chaco;122;650;2023-T2;100–300 Mbps
14722;Chaco;12,3;137;2023-T2;10–30 Mbps
14723;Chaco;203;1053;2023-T2;100–300 Mbps
14724;Chaco;20,5;1975;2023-T2;10–30 Mbps
14725;Chaco;25,1;3435;2023-T2;10–30 Mbps
14726;Chaco;256;222;2023-T2;100–300 Mbps
14727;Chaco;320;23172;2023-T2;300–1000 Mbps
14728;Chaco;50,1;33117;2023-T2;50–100 Mbps
14729;Chaco;512;1610;2023-T2;300–1000 Mbps
14730;Chaco;640;679;2023-T2;300–1000 Mbps
14731;Chaco;100,1;55941;2023-T2;100–300 Mbps
14732;Chaco;1024;150;2023-T2;>1000 Mbps
14733;Chubut;1;836;2023-T2;0–10 Mbps
14734;Chubut;4;11441;2023-T2;0–10 Mbps
14735;Chubut;6;4369;2023-T2;0–10 Mbps
14736;Chubut;9;13374;2023-T2;0–10 Mbps
14737;Chubut;10;21;2023-T2;10–30 Mbps
14738;Chubut;12;1;2023-T2;10–30 Mbps
14739;Chubut;1,2;247;2023-T2;0–10 Mbps
14740;Chubut;15;56;2023-T2;10–30 Mbps
14741;Chubut;16;13739;2023-T2;10–30 Mbps
14742;Chubut;17;141;2023-T2;10–30 Mbps
14743;Chubut;2,2;1870;2023-T2;0–10 Mbps
14744;Chubut;25;8047;2023-T2;10–30 Mbps
14745;Chubut;0,26;16640;2023-T2;0–10 Mbps
14746;Chubut;31;7643;2023-T2;30–50 Mbps
14747;Chubut;3,2;5642;2023-T2;0–10 Mbps
14748;Chubut;0,38;8;2023-T2;0–10 Mbps
14749;Chubut;41;29;2023-T2;30–50 Mbps
14750;Chubut;4,5;6185;2023-T2;0–10 Mbps
14751;Chubut;49;190;2023-T2;30–50 Mbps
14752;Chubut;0,51;69;2023-T2;0–10 Mbps
14753;Chubut;61;2;2023-T2;50–100 Mbps
14754;Chubut;6,4;14321;2023-T2;0–10 Mbps
14755;Chubut;7,5;76;2023-T2;0–10 Mbps
14756;Chubut;0,75;34;2023-T2;0–10 Mbps
14757;Chubut;10,1;18414;2023-T2;10–30 Mbps
14758;Chubut;12,3;5603;2023-T2;10–30 Mbps
14759;Chubut;203;1;2023-T2;100–300 Mbps
