ID_Acceso_UT;ID_Localidad;ID_Tecnologia;Accesos
885;6270010;WIRELESS;2
886;6270010;ADSL;16
887;6270010;CABLEMODEM;12086
888;6270010;DIAL UP;13
889;6270010;FIBRA OPTICA;17644
890;6270010;Otros;80
891;6270010;SATELITAL;148
892;6270010;WIRELESS;16
893;6270010;CABLEMODEM;8058
894;6270010;DIAL UP;1
895;6270010;FIBRA OPTICA;1211
896;6270010;Otros;1
897;6270010;SATELITAL;34
898;1000002;ADSL;3
899;1000002;CABLEMODEM;1
900;1000002;FIBRA OPTICA;5
901;6270010;CABLEMODEM;9340
902;6270010;DIAL UP;5
903;6270010;FIBRA OPTICA;8752
904;6270010;Otros;5
905;6270010;SATELITAL;67
906;6270010;WIRELESS;4
907;6274010;CABLEMODEM;5818
908;6274010;DIAL UP;3
909;6274010;FIBRA OPTICA;8690
910;6274010;Otros;4
911;6274010;SATELITAL;20
912;6274010;WIRELESS;266
913;6274010;SATELITAL;8
914;6274010;ADSL;2
915;6274010;CABLEMODEM;1970
916;6274010;DIAL UP;4
917;6274010;FIBRA OPTICA;5241
918;6274010;SATELITAL;4
919;6274010;ADSL;200
920;6274010;CABLEMODEM;13509
921;6274010;DIAL UP;27
922;6274010;FIBRA OPTICA;37932
923;6274010;Otros;118
924;6274010;SATELITAL;22
925;6274010;WIRELESS;810
926;6274010;CABLEMODEM;5843
927;6274010;DIAL UP;4
928;6274010;FIBRA OPTICA;4354
929;6274010;Otros;1
930;6274010;SATELITAL;7
931;6274010;ADSL;424
932;6274010;CABLEMODEM;4380
933;6274010;FIBRA OPTICA;6593
934;6274010;Otros;5
935;6274010;SATELITAL;34
936;6274010;FIBRA OPTICA;3
937;6274010;SATELITAL;41
938;6274010;ADSL;30
939;6274010;FIBRA OPTICA;42
940;6274010;CABLEMODEM;414
941;6274010;FIBRA OPTICA;383
942;6274010;SATELITAL;19
943;6274010;CABLEMODEM;706
944;6274010;FIBRA OPTICA;447
945;6274010;SATELITAL;13
946;6274010;ADSL;1
947;6274010;CABLEMODEM;2693
948;6274010;DIAL UP;1
949;6274010;FIBRA OPTICA;503
950;6274010;SATELITAL;9
951;6274010;ADSL;1
952;6274010;CABLEMODEM;3126
953;6274010;FIBRA OPTICA;4892
954;6274010;SATELITAL;7
955;6277010;FIBRA OPTICA;1
956;6277010;SATELITAL;6
957;6277010;WIRELESS;5
958;6277020;ADSL;25
959;6277020;FIBRA OPTICA;330
960;6277020;SATELITAL;40
961;6277030;SATELITAL;14
962;6277030;WIRELESS;2
963;6280005;SATELITAL;15
964;6280005;WIRELESS;1
965;6280010;DIAL UP;3
966;6280010;FIBRA OPTICA;930
967;6280010;SATELITAL;8
968;6280010;WIRELESS;32
969;6280020;DIAL UP;1
970;6280020;SATELITAL;67
971;6280020;WIRELESS;142
972;6280030;ADSL;256
973;6280030;SATELITAL;35
974;6280030;WIRELESS;3
975;6280040;ADSL;409
976;6280040;CABLEMODEM;1867
977;6280040;DIAL UP;55
978;6280040;FIBRA OPTICA;6295
979;6280040;SATELITAL;72
980;6280040;WIRELESS;960
981;6287010;SATELITAL;78
982;6294010;ADSL;179
983;6294010;CABLEMODEM;401
984;6294010;DIAL UP;1
985;6294010;FIBRA OPTICA;346
986;6294010;Otros;1
987;6294010;SATELITAL;17
988;6294010;WIRELESS;270
989;6294020;ADSL;1200
990;6294020;CABLEMODEM;395
991;6294020;FIBRA OPTICA;1
992;6294020;Otros;250
993;6294020;SATELITAL;12
994;6294020;WIRELESS;140
995;6294030;SATELITAL;1
996;6294040;CABLEMODEM;152
997;6294040;FIBRA OPTICA;442
998;6294040;SATELITAL;15
999;6294040;WIRELESS;345
1000;6294050;CABLEMODEM;863
1001;6294050;DIAL UP;1
1002;6294050;FIBRA OPTICA;563
1003;6294050;SATELITAL;23
1004;6294050;WIRELESS;329
1005;6294060;ADSL;26
1006;6294060;Otros;2
1007;6294060;SATELITAL;1
1008;6294060;WIRELESS;73
1009;6294070;CABLEMODEM;15
1010;6294070;FIBRA OPTICA;16
1011;6294070;SATELITAL;1
1012;6294070;WIRELESS;103
1013;6301010;ADSL;241
1014;6301010;DIAL UP;5
1015;6301010;FIBRA OPTICA;2290
1016;6301010;SATELITAL;74
1017;6301010;WIRELESS;784
1018;6301020;SATELITAL;21
1019;6301020;WIRELESS;44
1020;6308010;DIAL UP;1
1021;6308010;FIBRA OPTICA;303
1022;6308010;SATELITAL;16
1023;6308010;WIRELESS;228
1024;6308020;SATELITAL;15
1025;6308020;WIRELESS;72
1026;6315010;SATELITAL;63
1027;6315010;ADSL;102
1028;6315010;CABLEMODEM;486
1029;6315010;DIAL UP;7
1030;6315010;FIBRA OPTICA;6783
1031;6315010;SATELITAL;45
1032;6322010;ADSL;1000
1033;6322010;DIAL UP;62
1034;6322010;FIBRA OPTICA;1156
1035;6322010;SATELITAL;24
1036;6322010;WIRELESS;265
1037;6322020;SATELITAL;27
1038;6322030;SATELITAL;3
1039;6322030;WIRELESS;16
1040;6322040;SATELITAL;24
1041;6322050;SATELITAL;8
1042;6329010;SATELITAL;15
1043;6329020;ADSL;4
1044;6329020;CABLEMODEM;2222
1045;6329020;DIAL UP;3
1046;6329020;FIBRA OPTICA;2
1047;6329020;SATELITAL;70
1048;6329020;WIRELESS;1
1049;6329030;SATELITAL;13
1050;6329020;SATELITAL;12
1051;6329050;SATELITAL;6
1052;6329060;CABLEMODEM;270
1053;6329060;FIBRA OPTICA;1
1054;6329060;SATELITAL;28
1055;6336020;WIRELESS;1
1056;6336020;CABLEMODEM;358
1057;6336020;FIBRA OPTICA;5
1058;6336020;SATELITAL;20
1059;6336020;WIRELESS;69
1060;1000003;FIBRA OPTICA;1
1061;6336030;FIBRA OPTICA;201
1062;6336030;Otros;22
1063;6336030;SATELITAL;24
1064;6336030;WIRELESS;3
1065;6343010;SATELITAL;2
1066;6343020;SATELITAL;19
1067;6343020;WIRELESS;205
1068;6343030;ADSL;1126
1069;6343030;DIAL UP;10
1070;6343030;FIBRA OPTICA;976
1071;6343030;SATELITAL;52
1072;6343030;WIRELESS;1552
1073;6343040;SATELITAL;10
1074;6343040;WIRELESS;166
1075;6351010;ADSL;226
1076;6351010;FIBRA OPTICA;27
1077;6351010;SATELITAL;1
1078;6351010;WIRELESS;19
1079;6351020;DIAL UP;2
1080;6351020;SATELITAL;124
1081;6351030;ADSL;1112
1082;6351030;SATELITAL;20
1083;6351035;SATELITAL;2
1084;6351040;FIBRA OPTICA;332
1085;6351040;SATELITAL;21
1086;6351050;SATELITAL;1
1087;6351020;SATELITAL;39
1088;6351020;WIRELESS;55
1089;6357020;SATELITAL;18
1090;6357020;WIRELESS;99
1091;6357110;SATELITAL;23
1092;6357110;WIRELESS;94
1093;6357110;FIBRA OPTICA;25
1094;6357110;SATELITAL;15
1095;6357110;WIRELESS;87
1096;6357050;SATELITAL;28
1097;6357050;WIRELESS;350
1098;6357060;FIBRA OPTICA;127
1099;6357060;SATELITAL;32
1100;6357060;WIRELESS;97
1101;6357070;ADSL;1313
1102;6357070;FIBRA OPTICA;1514
1103;6357070;SATELITAL;31
1104;6357070;WIRELESS;607
1105;6357090;ADSL;542
1106;6357090;FIBRA OPTICA;1788
1107;6357090;SATELITAL;50
1108;6357090;WIRELESS;361
1109;6357080;ADSL;1
1110;6357080;DIAL UP;1
1111;6357080;FIBRA OPTICA;2825
1112;6357080;SATELITAL;68
1113;6357080;WIRELESS;465
1114;6357090;SATELITAL;51
1115;6357090;WIRELESS;8
1116;6357090;SATELITAL;26
1117;6357100;ADSL;246
1118;6357100;FIBRA OPTICA;93
1119;6357100;SATELITAL;7
1120;6357100;WIRELESS;208
1121;6357110;ADSL;4709
1122;6357110;CABLEMODEM;114176
1123;6357110;DIAL UP;471
1124;6357110;FIBRA OPTICA;166636
1125;6357110;SATELITAL;226
1126;6357110;WIRELESS;1304
1127;1000004;FIBRA OPTICA;151
1128;6351020;SATELITAL;151
1129;6357120;ADSL;258
1130;6357120;FIBRA OPTICA;644
1131;6357120;Otros;434
1132;6357120;SATELITAL;44
1133;6357120;WIRELESS;222
1134;6364030;FIBRA OPTICA;2
1135;6364030;SATELITAL;80
1136;6364030;SATELITAL;58
1137;6364030;ADSL;30
1138;6364030;CABLEMODEM;14921
1139;6364030;DIAL UP;14
1140;6364030;FIBRA OPTICA;10578
1141;6364030;Otros;6072
1142;6364030;SATELITAL;333
1143;6364030;WIRELESS;508
1144;6371010;DIAL UP;3
1145;6371010;FIBRA OPTICA;4803
1146;6371010;SATELITAL;6
1147;6371010;WIRELESS;2
1148;6371010;CABLEMODEM;1160
1149;6371010;FIBRA OPTICA;3569
1150;6371010;SATELITAL;3
1151;6371010;ADSL;465
1152;6371010;CABLEMODEM;28938
1153;6371010;DIAL UP;5
1154;6371010;FIBRA OPTICA;6701
1155;6371010;Otros;23
1156;6371010;SATELITAL;16
1157;6371010;WIRELESS;4
1158;6371010;CABLEMODEM;5
1159;6371010;SATELITAL;10
1160;1000005;ADSL;11
1161;6371010;CABLEMODEM;85
1162;6371010;SATELITAL;8
1163;6371010;CABLEMODEM;132
1164;6371010;FIBRA OPTICA;431
1165;6371010;ADSL;174
1166;6371010;CABLEMODEM;21418
1167;6371010;DIAL UP;1
1168;6371010;FIBRA OPTICA;10922
1169;6371010;Otros;2
1170;6371010;SATELITAL;9
1171;6371010;WIRELESS;347
1172;6371010;CABLEMODEM;533
1173;6371010;FIBRA OPTICA;1081
1174;6371010;CABLEMODEM;839
1175;6371010;FIBRA OPTICA;19
1176;6371010;Otros;9
1177;6371010;SATELITAL;11
1178;6371010;CABLEMODEM;1305
1179;6371010;FIBRA OPTICA;2221
1180;6371010;Otros;3
1181;6371010;SATELITAL;16
1182;6371010;CABLEMODEM;451
1183;6371010;FIBRA OPTICA;949
1184;6371010;CABLEMODEM;3085
1185;6371010;FIBRA OPTICA;2806
1186;6371010;SATELITAL;6
1187;6371010;CABLEMODEM;1156
1188;6371010;FIBRA OPTICA;2620
1189;6371010;Otros;3
1190;6371010;SATELITAL;1
1191;6371010;CABLEMODEM;568
1192;6371010;FIBRA OPTICA;1231
1193;6371010;SATELITAL;4
1194;6371010;CABLEMODEM;634
1195;6371010;FIBRA OPTICA;1397
1196;6371010;SATELITAL;1
1197;6371010;CABLEMODEM;1137
1198;6371010;FIBRA OPTICA;2463
1199;6371010;SATELITAL;11
1200;6371010;WIRELESS;382
1201;6371010;CABLEMODEM;926
1202;6371010;FIBRA OPTICA;2400
1203;6371010;Otros;1
1204;6371010;SATELITAL;2
1205;6371010;ADSL;313
1206;6371010;CABLEMODEM;3369
1207;6371010;DIAL UP;0
1208;6371010;FIBRA OPTICA;760
1209;6371010;Otros;2
1210;6371010;SATELITAL;7
1211;6371010;WIRELESS;3037
1212;6371010;CABLEMODEM;1056
1213;6371010;FIBRA OPTICA;2805
1214;6371010;Otros;2
1215;6371010;SATELITAL;2
1216;6371010;CABLEMODEM;1034
1217;6371010;FIBRA OPTICA;2587
1218;6371010;SATELITAL;6
1219;6371010;ADSL;34
1220;6371010;CABLEMODEM;2492
1221;6371010;DIAL UP;2
1222;6371010;FIBRA OPTICA;11
1223;6371010;SATELITAL;12
1224;6371010;CABLEMODEM;1634
1225;6371010;FIBRA OPTICA;3424
1226;6371010;Otros;2
1227;6371010;SATELITAL;5
1228;6371010;WIRELESS;545
1229;6371010;CABLEMODEM;633
1230;6371010;FIBRA OPTICA;1265
1231;6371010;SATELITAL;2
1232;6371010;CABLEMODEM;200
1233;6371010;FIBRA OPTICA;373
1234;6371010;SATELITAL;1
1235;6371010;CABLEMODEM;187
1236;6371010;FIBRA OPTICA;439
1237;6371010;Otros;32
1238;6371010;SATELITAL;5
1239;6371010;ADSL;80
1240;6371010;CABLEMODEM;5723
1241;6371010;FIBRA OPTICA;1316
1242;6371010;Otros;13
1243;6371010;SATELITAL;1
1244;6371010;WIRELESS;586
1245;6371010;CABLEMODEM;252
1246;6371010;FIBRA OPTICA;557
1247;6371010;SATELITAL;5
1248;6385010;ADSL;562
1249;6385010;SATELITAL;10
1250;6385010;WIRELESS;83
1251;6385020;SATELITAL;4
1252;6385030;ADSL;96
1253;6385030;DIAL UP;1
1254;6385030;FIBRA OPTICA;4829
1255;6385030;SATELITAL;18
1256;6385030;WIRELESS;13
1257;6385040;SATELITAL;4
1258;6385050;SATELITAL;6
1259;6385050;WIRELESS;32
1260;6392010;Otros;250
1261;6392010;SATELITAL;2
1262;6392020;Otros;200
1263;6392020;SATELITAL;5
1264;6392030;ADSL;317
1265;6392030;FIBRA OPTICA;60
1266;6392030;SATELITAL;3
1267;6392040;FIBRA OPTICA;1
1268;6392040;SATELITAL;4
1269;6392050;ADSL;39
1270;6392050;CABLEMODEM;15
1271;6392050;FIBRA OPTICA;4527
1272;6392050;SATELITAL;27
1273;6392050;WIRELESS;46
1274;6392060;SATELITAL;1
1275;6392070;SATELITAL;4
1276;6392080;ADSL;368
1277;6392080;FIBRA OPTICA;190
1278;6392080;SATELITAL;10
1279;6392080;WIRELESS;58
1280;6392090;SATELITAL;12
1281;6392100;CABLEMODEM;136
1282;6392100;SATELITAL;4
1283;6392110;SATELITAL;7
1284;6392120;SATELITAL;1
1285;6399010;SATELITAL;5
1286;6399010;WIRELESS;39
1287;6399020;DIAL UP;1
1288;6399020;FIBRA OPTICA;1
1289;6399020;Otros;1
1290;6399020;SATELITAL;131
1291;6399020;WIRELESS;128
1292;6399030;FIBRA OPTICA;336
1293;6399030;SATELITAL;10
1294;6399040;FIBRA OPTICA;75
1295;6399040;Otros;11
1296;6399040;SATELITAL;33
1297;6399040;WIRELESS;351
1298;6399050;ADSL;124
1299;6399050;FIBRA OPTICA;238
1300;6399050;Otros;58
1301;6399050;SATELITAL;28
1302;6399050;WIRELESS;129
1303;6406010;ADSL;44
1304;6406010;DIAL UP;1
1305;6406010;FIBRA OPTICA;1
1306;6406010;SATELITAL;28
1307;6406010;WIRELESS;810
1308;6406020;SATELITAL;5
1309;6408010;ADSL;23
1310;6408010;CABLEMODEM;16169
1311;6408010;DIAL UP;52
1312;6408010;FIBRA OPTICA;19112
1313;6408010;Otros;20
1314;6408010;SATELITAL;29
1315;6408010;WIRELESS;471
1316;6408010;ADSL;8
1317;6408010;CABLEMODEM;7339
1318;6408010;DIAL UP;26
1319;6408010;FIBRA OPTICA;14934
1320;6408010;Otros;6
1321;6408010;SATELITAL;8
1322;6408010;WIRELESS;114
1323;6408010;CABLEMODEM;23
1324;6408010;FIBRA OPTICA;13
1325;6408010;SATELITAL;15
1326;6408010;WIRELESS;392
1327;6410010;ADSL;22
1328;6410010;CABLEMODEM;26859
1329;6410010;DIAL UP;108
1330;6410010;FIBRA OPTICA;28136
1331;6410010;Otros;64
1332;6410010;SATELITAL;40
1333;6410010;WIRELESS;199
1334;6410010;SATELITAL;15
1335;6410010;WIRELESS;30
1336;1000006;ADSL;2
1337;1000006;FIBRA OPTICA;2
1338;6410010;ADSL;1
1339;6410010;CABLEMODEM;9046
1340;6410010;DIAL UP;9
1341;6410010;FIBRA OPTICA;4061
1342;6410010;Otros;95
1343;6410010;SATELITAL;50
1344;6410010;WIRELESS;378
1345;6412010;CABLEMODEM;293
1346;6412010;SATELITAL;19
1347;6412010;ADSL;1255
1348;6412010;CABLEMODEM;26370
1349;6412010;DIAL UP;80
1350;6412010;FIBRA OPTICA;28573
1351;6412010;Otros;1108
1352;6412010;SATELITAL;38
1353;6412010;WIRELESS;117
1354;6412010;CABLEMODEM;1897
1355;6412010;SATELITAL;31
1356;6413020;FIBRA OPTICA;8
1357;6413020;SATELITAL;8
1358;6413010;FIBRA OPTICA;335
1359;6413010;SATELITAL;13
1360;6413010;WIRELESS;173
1361;6413030;FIBRA OPTICA;48
1362;6413030;SATELITAL;6
1363;6413030;WIRELESS;2
1364;6413040;SATELITAL;3
1365;6413040;WIRELESS;72
1366;6413050;ADSL;1017
1367;6413050;CABLEMODEM;18155
1368;6413050;DIAL UP;80
1369;6413050;FIBRA OPTICA;10330
1370;6413050;SATELITAL;112
1371;6413050;WIRELESS;6604
1372;6413060;FIBRA OPTICA;1
1373;6413060;SATELITAL;1
1374;6413060;WIMAX;16
1375;6413060;WIRELESS;10
1376;6413070;CABLEMODEM;44
1377;6413070;FIBRA OPTICA;254
1378;6413070;SATELITAL;7
1379;6413070;WIRELESS;113
1380;6413055;SATELITAL;6
1381;6413080;SATELITAL;17
1382;6413080;WIRELESS;75
1383;6420030;ADSL;28
1384;6420030;FIBRA OPTICA;141
1385;6420030;SATELITAL;22
1386;6420030;WIRELESS;1
1387;6420010;ADSL;181
1388;6420010;CABLEMODEM;1076
1389;6420010;DIAL UP;1
1390;6420010;FIBRA OPTICA;69
1391;6420010;Otros;400
1392;6420010;SATELITAL;26
1393;6420010;WIRELESS;26
1394;6420030;ADSL;101
1395;6420030;CABLEMODEM;943
1396;6420030;FIBRA OPTICA;1473
1397;6420030;Otros;205
1398;6420030;SATELITAL;2
1399;6420030;WIRELESS;1
1400;6420020;ADSL;1089
1401;6420020;CABLEMODEM;4326
1402;6420020;DIAL UP;26
1403;6420020;FIBRA OPTICA;9081
1404;6420020;Otros;1040
1405;6420020;SATELITAL;228
1406;6420020;WIRELESS;1
1407;6420030;ADSL;1037
1408;6420030;CABLEMODEM;2988
1409;6420030;DIAL UP;2
1410;6420030;FIBRA OPTICA;7444
1411;6420030;Otros;16
1412;6420030;SATELITAL;11
1413;6420030;WIRELESS;40
1414;6420040;ADSL;875
1415;6420040;CABLEMODEM;7654
1416;6420040;DIAL UP;12
1417;6420040;FIBRA OPTICA;2396
1418;6420040;SATELITAL;53
1419;6420040;WIRELESS;201
1420;6427010;ADSL;4
1421;6427010;CABLEMODEM;808
1422;6427010;DIAL UP;2
1423;6427010;FIBRA OPTICA;3678
1424;6427010;SATELITAL;22
1425;6427010;WIRELESS;2
1426;6427010;ADSL;1
1427;6427010;CABLEMODEM;2635
1428;6427010;FIBRA OPTICA;1
1429;6427010;Otros;1
1430;6427010;SATELITAL;10
1431;6427010;WIRELESS;2
1432;6427010;ADSL;5
1433;6427010;CABLEMODEM;10162
1434;6427010;DIAL UP;26
1435;6427010;FIBRA OPTICA;4313
1436;6427010;Otros;78
1437;6427010;SATELITAL;19
1438;6427010;WIRELESS;158
1439;6427010;ADSL;4
1440;6427010;CABLEMODEM;27965
1441;6427010;DIAL UP;24
1442;6427010;FIBRA OPTICA;21870
1443;6427010;Otros;46
1444;6427010;SATELITAL;38
1445;6427010;WIRELESS;1198
1446;6427010;ADSL;8
1447;6427010;CABLEMODEM;26178
1448;6427010;DIAL UP;14
1449;6427010;FIBRA OPTICA;23005
1450;6427010;Otros;41
1451;6427010;SATELITAL;17
1452;6427010;WIRELESS;1409
1453;6427010;ADSL;15
1454;6427010;CABLEMODEM;21346
1455;6427010;DIAL UP;26
1456;6427010;FIBRA OPTICA;33036
1457;6427010;Otros;31
1458;6427010;SATELITAL;11
1459;6427010;WIRELESS;282
1460;6427010;ADSL;1
1461;6427010;CABLEMODEM;14030
1462;6427010;DIAL UP;2
1463;6427010;FIBRA OPTICA;2092
1464;6427010;Otros;21
1465;6427010;SATELITAL;21
1466;6427010;WIRELESS;172
1467;6427010;ADSL;9
1468;6427010;CABLEMODEM;11543
1469;6427010;DIAL UP;7
1470;6427010;FIBRA OPTICA;2085
1471;6427010;Otros;15
1472;6427010;SATELITAL;18
1473;6427010;WIRELESS;66
1474;6427010;ADSL;7
1475;6427010;CABLEMODEM;14783
1476;6427010;DIAL UP;9
1477;6427010;FIBRA OPTICA;10907
1478;6427010;Otros;4
1479;6427010;SATELITAL;16
1480;6427010;WIRELESS;212
1481;6427010;ADSL;19
1482;6427010;CABLEMODEM;37147
1483;6427010;DIAL UP;74
1484;6427010;FIBRA OPTICA;10158
1485;6427010;Otros;73
1486;6427010;SATELITAL;30
1487;6427010;WIRELESS;20
1488;6427010;ADSL;29
1489;6427010;CABLEMODEM;24321
1490;6427010;DIAL UP;98
1491;6427010;FIBRA OPTICA;19197
1492;6427010;Otros;104
1493;6427010;SATELITAL;26
1494;6427010;WIRELESS;499
1495;6427010;ADSL;12
1496;6427010;CABLEMODEM;3842
1497;6427010;DIAL UP;24
1498;6427010;FIBRA OPTICA;11936
1499;6427010;Otros;1477
1500;6427010;SATELITAL;24
1501;6427010;WIRELESS;2
1502;6427010;ADSL;20
1503;6427010;CABLEMODEM;16007
1504;6427010;DIAL UP;46
1505;6427010;FIBRA OPTICA;14617
1506;6427010;Otros;261
1507;6427010;SATELITAL;44
1508;6427010;WIRELESS;80
1509;6427010;ADSL;3
1510;6427010;CABLEMODEM;15828
1511;6427010;DIAL UP;1
1512;6427010;FIBRA OPTICA;1
1513;6427010;Otros;9
1514;6427010;SATELITAL;5
1515;6427010;WIRELESS;115
1516;6427010;ADSL;4526
1517;6427010;CABLEMODEM;20878
1518;6427010;FIBRA OPTICA;2465
1519;6427010;Otros;23
1520;6427010;SATELITAL;108
1521;6427010;WIRELESS;155
1522;6434010;ADSL;6
1523;6434010;CABLEMODEM;5519
1524;6434010;DIAL UP;14
1525;6434010;FIBRA OPTICA;7133
1526;6434010;Otros;3
1527;6434010;SATELITAL;9
1528;6434010;ADSL;19
1529;6434010;CABLEMODEM;26071
1530;6434010;DIAL UP;74
1531;6434010;FIBRA OPTICA;18543
1532;6434010;Otros;4
1533;6434010;SATELITAL;14
1534;6434010;WIRELESS;233
1535;6434010;CABLEMODEM;11394
1536;6434010;DIAL UP;1
1537;6434010;FIBRA OPTICA;17407
1538;6434010;Otros;45
1539;6434010;SATELITAL;15
1540;6434010;WIRELESS;364
1541;6434010;ADSL;7
1542;6434010;CABLEMODEM;10606
1543;6434010;DIAL UP;40
1544;6434010;FIBRA OPTICA;20747
1545;6434010;SATELITAL;11
1546;6434010;ADSL;10
1547;6434010;CABLEMODEM;12671
1548;6434010;DIAL UP;18
1549;6434010;FIBRA OPTICA;8248
1550;6434010;Otros;1
1551;6434010;SATELITAL;10
1552;6434010;WIRELESS;344
1553;6434010;ADSL;23
1554;6434010;CABLEMODEM;6982
1555;6434010;DIAL UP;72
1556;6434010;FIBRA OPTICA;14525
1557;6434010;SATELITAL;26
1558;6434010;WIRELESS;2
1559;6441030;CABLEMODEM;559
1560;6441030;FIBRA OPTICA;8229
1561;6441030;SATELITAL;56
1562;6441030;WIRELESS;8
1563;6441030;CABLEMODEM;682
1564;6441030;SATELITAL;35
1565;6441030;WIRELESS;11
1566;6441030;SATELITAL;8
1567;6441030;WIRELESS;147
1568;6441030;CABLEMODEM;298
1569;6441030;SATELITAL;29
1570;6441030;SATELITAL;1
1571;6441030;WIRELESS;145
1572;6441030;ADSL;213
1573;6441030;FIBRA OPTICA;189
1574;6441030;SATELITAL;57
1575;6441030;SATELITAL;12
1576;6441030;WIRELESS;145
1577;6441030;SATELITAL;11
1578;6441030;SATELITAL;35
1579;6441030;CABLEMODEM;12198
1580;6441030;FIBRA OPTICA;3020
1581;6441030;SATELITAL;56
1582;6441030;WIRELESS;145
1583;6441030;ADSL;23
1584;6441030;FIBRA OPTICA;19
1585;6441010;FIBRA OPTICA;189
1586;6441010;SATELITAL;83
1587;6441030;SATELITAL;13
1588;6441030;SATELITAL;56
1589;6441020;Otros;2
1590;6441020;SATELITAL;5
1591;6441020;WIRELESS;46
1592;6441030;CABLEMODEM;793
1593;6441030;FIBRA OPTICA;230
1594;6441030;SATELITAL;27
1595;6441030;CABLEMODEM;55
1596;6441030;FIBRA OPTICA;55
1597;6441030;SATELITAL;8
1598;6441030;CABLEMODEM;877
1599;6441030;FIBRA OPTICA;1
1600;6441030;SATELITAL;24
1601;6441030;WIRELESS;10
1602;6441030;SATELITAL;10
1603;6441030;WIRELESS;145
1604;6441030;ADSL;2208
1605;6441030;CABLEMODEM;136822
1606;6441030;DIAL UP;469
1607;6441030;FIBRA OPTICA;69891
1608;6441030;Otros;1785
1609;6441030;SATELITAL;121
1610;6441030;WIRELESS;3752
1611;6441030;SATELITAL;1
1612;6441030;CABLEMODEM;2698
1613;6441030;FIBRA OPTICA;14
1614;6441030;Otros;3
1615;6441030;SATELITAL;59
1616;6441030;WIRELESS;10
1617;6441040;SATELITAL;8
1618;6441030;CABLEMODEM;3337
1619;6441030;FIBRA OPTICA;3912
1620;6441030;Otros;11
1621;6441030;SATELITAL;38
1622;6441030;WIRELESS;145
1623;6441030;CABLEMODEM;11547
1624;6441030;FIBRA OPTICA;1529
1625;6441030;SATELITAL;15
1626;1000007;CABLEMODEM;22
1627;1000007;FIBRA OPTICA;9
1628;6441030;SATELITAL;28
1629;6441030;CABLEMODEM;3430
1630;6441030;FIBRA OPTICA;651
1631;6441030;SATELITAL;13
1632;6441030;SATELITAL;16
1633;6441030;ADSL;89
1634;6441030;FIBRA OPTICA;81
1635;6441030;SATELITAL;34
1636;6441030;CABLEMODEM;12568
1637;6441030;FIBRA OPTICA;2003
1638;6441030;Otros;3
1639;6441030;SATELITAL;18
1640;6441030;SATELITAL;20
1641;6441030;CABLEMODEM;4942
1642;6441030;FIBRA OPTICA;964
1643;6441030;Otros;3
1644;6441030;SATELITAL;64
1645;6441030;WIRELESS;145
1646;6441030;CABLEMODEM;4271
1647;6441030;FIBRA OPTICA;1419
1648;6441030;SATELITAL;18
1649;6441030;WIRELESS;145
1650;6441030;SATELITAL;12
1651;6441030;WIRELESS;145
1652;6441030;SATELITAL;20
1653;6441030;WIRELESS;145
1654;6441030;SATELITAL;37
1655;6441030;WIRELESS;145
1656;6448010;CABLEMODEM;22
1657;6448010;FIBRA OPTICA;3369
1658;6448010;SATELITAL;68
1659;6448020;SATELITAL;6
1660;6448020;WIRELESS;8
1661;6448030;SATELITAL;9
1662;6448030;WIRELESS;117
1663;6455010;SATELITAL;16
1664;6455010;WIRELESS;3
1665;6455020;SATELITAL;9
1666;6455020;WIRELESS;3
1667;6455030;ADSL;906
1668;6455030;FIBRA OPTICA;4150
1669;6455030;SATELITAL;98
1670;6455030;WIRELESS;790
1671;6455040;SATELITAL;12
1672;6455040;WIRELESS;4
1673;6462010;ADSL;2
1674;6462010;SATELITAL;2
1675;6462010;WIRELESS;2
1676;6462020;FIBRA OPTICA;1
1677;6462020;Otros;3
1678;6462020;SATELITAL;3
1679;6462020;WIRELESS;105
1680;6462030;SATELITAL;5
1681;6462030;WIRELESS;43
1682;6462040;ADSL;252
1683;6462040;CABLEMODEM;457
1684;6462040;FIBRA OPTICA;396
1685;6462040;SATELITAL;17
1686;6462040;WIRELESS;12
1687;6462050;CABLEMODEM;91
1688;6462050;FIBRA OPTICA;1
1689;6462050;SATELITAL;7
1690;6462050;WIRELESS;63
1691;6462060;ADSL;470
1692;6462060;FIBRA OPTICA;20
1693;6462060;Otros;1194
1694;6462060;SATELITAL;21
1695;6462060;WIRELESS;1108
1696;6469010;FIBRA OPTICA;293
1697;6469010;SATELITAL;18
1698;6469020;SATELITAL;14
1699;6469020;WIRELESS;77
1700;6469030;SATELITAL;3
1701;6469040;SATELITAL;1
1702;6469040;WIRELESS;123
1703;6469050;ADSL;290
1704;6469050;Otros;16
1705;6469050;SATELITAL;7
1706;6469060;DIAL UP;1
1707;6469060;FIBRA OPTICA;10
1708;6469060;SATELITAL;13
1709;6469070;ADSL;330
1710;6469070;SATELITAL;4
1711;6469080;ADSL;495
1712;6469080;CABLEMODEM;9330
1713;6469080;DIAL UP;37
1714;6469080;FIBRA OPTICA;60
1715;6469080;SATELITAL;218
1716;6469090;SATELITAL;27
1717;6469090;WIRELESS;450
1718;6469100;DIAL UP;1
1719;6469100;FIBRA OPTICA;699
1720;6469100;SATELITAL;32
1721;6469110;SATELITAL;4
1722;6476010;SATELITAL;40
1723;6476020;SATELITAL;12
1724;6476020;WIRELESS;9
1725;6476030;ADSL;505
